Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair (1),Zone_ZoneSensor stair,Zone_ZoneSensor stair (9),Zone_ZoneSensor (1),Zone_ZoneSensor stair (11),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign,Zone_ZoneSensor stair (2),Zone_ZoneSensor stair (8),Zone_ZoneSensor stair (10)
3798.85,682,318,0.1198,602,76,91,33,118,0,0,0,602,248,0,0,0,0,0,0,0
3800.02,682,318,0.1172,602,76,91,33,118,0,0,0,602,248,0,0,0,0,0,0,0
3801.21,683,317,0.1171,602,76,91,32,118,0,0,0,602,248,0,0,0,0,0,0,0
3802.40,683,317,0.1139,602,76,91,32,118,0,0,0,602,248,0,0,0,0,0,0,0
3803.45,683,317,0.1177,602,76,91,32,118,0,0,0,602,248,0,0,0,0,0,0,0
3804.46,683,317,0.1204,602,76,91,33,117,0,0,2,602,248,0,0,0,0,0,0,0
3805.63,683,317,0.1214,602,76,91,33,117,0,0,0,602,248,0,0,0,0,0,0,0
3806.82,683,317,0.1271,604,76,91,33,117,0,0,0,604,248,0,0,0,0,0,0,0
3807.85,683,317,0.1233,604,76,91,34,116,0,0,0,604,248,0,0,2,0,0,2,0
3808.88,684,316,0.1201,604,76,91,34,115,0,0,0,604,248,0,0,2,0,0,0,0
3809.90,685,315,0.1170,604,76,90,34,115,0,0,0,604,248,0,0,0,0,0,0,0
3811.10,685,315,0.1156,604,76,90,34,115,0,0,0,604,248,0,0,0,0,0,0,0
3812.10,685,315,0.1151,604,75,90,34,115,0,0,0,604,250,0,0,2,0,0,0,0
3813.15,685,315,0.1235,604,75,90,34,115,0,0,0,604,250,0,0,4,0,0,0,0
3814.17,686,314,0.1311,604,75,90,34,115,0,0,0,604,250,0,0,2,0,0,0,0
3815.19,686,314,0.1302,604,74,90,35,114,0,0,0,604,252,0,0,2,0,0,0,0
3816.21,687,313,0.1295,604,74,90,36,113,0,0,0,604,252,0,0,4,0,0,0,0
3817.23,687,313,0.1314,604,74,90,36,113,0,0,0,604,252,0,0,2,2,0,0,0
3818.25,687,313,0.1311,604,74,90,36,113,0,0,0,604,252,0,0,0,2,0,0,0
3819.43,687,313,0.1280,604,74,90,36,113,0,0,0,604,252,0,2,0,2,0,0,0
3820.59,687,313,0.1379,604,74,90,36,113,0,0,0,604,252,0,2,0,2,0,2,0
3821.60,687,313,0.1380,604,74,90,36,113,0,0,0,604,252,0,2,0,2,0,0,0
3822.77,687,313,0.1326,604,74,90,36,113,0,0,0,604,252,0,2,0,0,0,0,0
3823.80,687,313,0.1309,604,73,90,37,112,0,0,2,604,254,0,2,2,0,0,0,0
3825.00,688,312,0.1275,604,73,90,37,112,0,0,2,604,254,0,0,2,0,0,0,0
3826.01,688,312,0.1272,604,73,90,37,112,0,0,0,604,254,0,0,0,0,0,0,0
3827.17,688,312,0.1268,604,73,90,37,112,0,0,0,604,254,0,0,0,0,0,0,0
3828.39,690,310,0.1195,604,73,88,37,112,0,0,0,604,254,0,0,0,0,0,0,0
3829.42,690,310,0.1229,604,73,88,37,112,0,0,0,604,254,0,0,0,0,0,0,0
3830.61,690,310,0.1214,604,73,88,37,112,0,0,0,604,254,0,0,0,0,0,0,0
3831.78,690,310,0.1237,604,73,88,37,112,0,0,0,604,254,0,0,0,0,0,0,0
3832.95,690,310,0.1217,604,73,88,37,112,0,0,0,604,254,0,0,0,0,0,0,0
3834.14,690,310,0.1246,604,73,88,37,112,0,0,0,604,254,0,0,0,0,0,0,0
3835.18,690,310,0.1250,604,72,88,37,112,0,0,0,604,256,0,2,0,0,0,0,0
3836.20,690,310,0.1248,604,72,88,37,112,0,0,0,604,256,0,2,2,0,0,0,0
3837.35,693,307,0.1152,604,72,86,37,112,0,0,0,604,256,0,2,2,0,0,0,0
3838.37,693,307,0.1153,604,72,86,37,112,0,0,0,604,256,0,2,0,0,0,0,0
3839.52,694,306,0.1166,604,72,86,37,111,0,0,2,604,256,0,2,0,0,0,0,0
3840.55,694,306,0.1153,604,72,86,37,111,0,0,2,604,256,0,0,0,0,0,2,0
3841.58,695,305,0.1104,604,72,86,36,111,0,0,0,604,256,0,0,0,0,0,0,0
3842.76,695,305,0.1098,604,72,86,36,111,0,0,0,604,256,0,2,0,0,0,0,0
3843.96,697,303,0.0989,604,72,86,36,109,0,0,0,604,256,0,2,2,0,0,0,0
3845.15,697,303,0.1152,604,72,86,36,109,0,0,0,604,256,0,2,2,0,0,0,0
3846.31,698,302,0.1295,604,72,86,35,109,0,0,0,604,256,0,2,0,0,0,0,0
3847.47,699,301,0.1285,604,72,86,34,109,0,0,0,604,256,0,0,0,0,0,0,0
3848.48,699,301,0.1257,604,72,86,34,109,0,0,0,604,256,0,0,0,0,0,0,0
3849.61,699,301,0.1321,604,72,86,34,109,0,0,0,604,256,0,0,0,0,0,0,0
3850.75,699,301,0.1338,604,72,86,34,109,0,0,0,604,256,0,0,0,0,0,0,0
3851.87,700,300,0.1291,604,71,86,34,109,0,0,0,604,256,0,0,0,0,0,0,0
3852.93,701,299,0.1251,604,71,85,34,109,0,0,0,604,256,0,0,0,0,0,0,0
3854.01,701,299,0.1240,604,71,85,34,109,0,0,0,604,256,0,0,0,0,0,0,0
3855.04,701,299,0.1214,604,71,85,34,109,0,0,0,604,256,0,0,0,0,0,0,0
3856.19,701,299,0.1207,604,70,85,34,109,0,0,0,604,258,0,0,0,0,0,2,0
3857.25,702,298,0.1195,604,70,85,33,109,0,0,0,604,258,0,0,2,0,0,2,0
3858.40,703,297,0.1272,606,70,85,33,109,0,0,0,606,258,0,0,0,0,0,0,0
3859.70,704,296,0.1298,606,70,85,33,108,0,0,0,606,258,0,0,0,0,0,0,0
3860.86,707,293,0.1250,606,70,83,33,107,0,0,0,606,258,0,0,0,0,0,0,0
3862.02,707,293,0.1211,606,70,83,33,107,0,0,0,606,258,0,0,0,0,0,0,0
3863.15,707,293,0.1271,606,70,83,33,107,0,0,0,606,258,0,0,0,0,0,0,0
3864.32,707,293,0.1266,608,70,83,33,107,0,0,0,608,258,0,0,0,0,0,0,0
3865.34,707,293,0.1252,608,70,83,34,106,0,0,0,608,258,0,0,0,0,0,2,0
3866.42,708,292,0.1212,608,70,83,34,105,0,0,0,608,258,0,2,0,0,0,2,0
3867.49,709,291,0.1230,608,70,83,33,105,0,0,0,608,258,0,2,0,0,0,0,0
3868.63,709,291,0.1176,608,70,83,33,105,0,0,0,608,258,0,2,0,0,0,0,0
3869.65,709,291,0.1266,608,70,83,33,105,0,0,0,608,258,0,2,0,0,0,0,0
3870.89,709,291,0.1213,608,70,83,33,105,0,0,0,608,258,0,2,0,0,0,0,0
3871.93,709,291,0.1235,608,70,83,33,105,0,0,0,608,258,0,0,0,0,0,0,0
3873.07,709,291,0.1261,608,70,83,33,105,0,0,0,608,258,0,0,2,0,0,0,0
3874.21,709,291,0.1273,608,70,83,33,105,0,0,0,608,258,0,0,0,0,0,0,0
3875.34,710,290,0.1235,608,70,83,32,105,0,0,0,608,258,0,2,0,0,0,0,0
3876.36,710,290,0.1258,608,70,83,32,105,0,0,0,608,258,0,2,0,0,0,0,0
3877.46,710,290,0.1253,608,70,83,32,105,0,0,0,608,258,0,2,0,0,0,0,0
3878.60,710,290,0.1289,608,70,83,33,104,0,0,0,608,258,0,2,0,0,0,2,0
3879.75,710,290,0.1340,608,70,83,33,104,0,0,0,608,258,0,2,0,0,0,2,0
3880.90,710,290,0.1332,608,70,83,33,104,0,0,0,608,258,0,0,0,0,0,0,0
3882.02,710,290,0.1336,608,70,83,33,104,0,0,0,608,258,0,0,2,0,0,0,0
3883.15,710,290,0.1352,608,70,83,33,104,0,0,0,608,258,0,0,0,0,0,0,0
3884.32,711,289,0.1307,608,70,82,33,104,0,0,0,608,258,0,0,0,0,0,0,0
3885.49,712,288,0.1269,608,70,82,33,103,0,0,0,608,258,0,0,0,0,0,0,0
3886.69,712,288,0.1328,608,70,82,33,103,0,0,0,608,258,0,0,0,0,0,0,0
3887.86,713,287,0.1409,610,70,82,32,103,0,0,0,610,258,0,0,0,0,0,0,0
3888.88,714,286,0.1334,610,70,82,32,102,0,0,0,610,258,0,0,0,0,0,0,0
3890.01,714,286,0.1366,610,70,82,32,102,0,0,0,610,258,0,0,0,0,0,0,0
3891.16,714,286,0.1328,610,70,82,32,102,0,0,0,610,258,0,0,0,0,0,0,0
3892.25,714,286,0.1359,610,70,82,32,102,0,0,0,610,258,0,0,0,0,0,0,0
3893.40,715,285,0.1374,610,70,81,33,101,0,0,0,610,258,0,0,2,0,0,2,0
3894.51,715,285,0.1410,610,70,81,33,101,0,0,0,610,258,0,0,2,0,0,0,0
3895.65,716,284,0.1499,610,70,80,33,101,0,0,0,610,258,0,0,2,0,0,0,0
3896.80,716,284,0.1558,612,70,80,33,101,0,0,0,612,258,0,2,0,0,0,0,0
3897.90,717,283,0.1511,612,70,80,33,100,0,0,0,612,258,0,2,0,0,0,0,0
3899.00,718,282,0.1455,612,70,80,33,99,0,0,0,612,258,0,2,0,0,0,0,0
3900.15,718,282,0.1486,612,70,80,33,99,0,0,0,612,258,0,2,0,0,0,0,0
3901.15,718,282,0.1619,612,70,80,33,99,0,0,0,612,258,0,2,0,0,0,0,0
3902.24,718,282,0.1708,612,70,80,33,99,0,0,0,612,258,0,0,0,0,0,0,0
3903.34,719,281,0.1589,612,70,80,32,99,0,0,0,612,258,0,0,0,0,0,0,0
3904.44,719,281,0.1685,612,70,80,32,99,0,0,2,612,258,0,0,0,0,0,0,0
3905.58,719,281,0.1697,612,70,80,32,99,0,0,0,612,258,0,0,0,0,0,0,0
3906.67,719,281,0.1685,612,70,80,32,99,0,0,0,612,258,0,0,0,0,0,0,0
3907.78,719,281,0.1682,612,69,80,33,98,0,0,0,612,260,0,0,2,0,0,0,0
3908.86,720,280,0.1593,612,69,80,33,98,0,0,0,612,260,0,0,2,0,0,0,0
3910.02,721,279,0.1553,612,68,80,33,98,0,0,0,612,260,0,0,2,0,0,0,0
3911.16,721,279,0.1606,612,67,80,33,98,0,0,2,612,262,0,0,0,0,0,0,0
3912.25,721,279,0.1665,612,67,80,33,98,0,0,0,612,262,0,0,0,0,0,0,0
3913.35,722,278,0.1626,612,67,80,33,98,0,0,0,612,262,0,0,0,0,0,0,0
3914.48,723,277,0.1540,612,67,80,32,98,0,0,0,612,262,0,2,0,0,0,0,0
3915.56,725,275,0.1460,612,67,78,33,97,0,0,0,612,262,0,2,0,0,0,2,0
3916.71,725,275,0.1494,612,67,78,33,97,0,0,0,612,262,0,2,0,0,0,2,0
3917.78,725,275,0.1645,612,67,78,33,97,0,0,0,612,262,0,2,0,0,0,0,0
3918.86,725,275,0.1667,612,67,78,33,97,0,0,0,612,262,0,2,0,0,0,0,0
3919.93,725,275,0.1671,612,67,78,33,97,0,0,0,612,262,0,0,0,0,0,0,0
3921.02,727,273,0.1545,612,67,78,32,96,0,0,0,612,262,0,0,0,0,0,2,0
3922.13,727,273,0.1575,612,67,78,32,96,0,0,0,612,262,0,0,0,0,0,0,0
3923.26,727,273,0.1554,612,67,78,32,96,0,0,0,612,262,0,0,0,0,0,0,0
3924.32,727,273,0.1588,612,67,78,32,96,0,0,0,612,262,0,0,0,0,0,0,0
3925.38,727,273,0.1616,612,67,78,32,96,0,0,0,612,262,0,0,0,0,0,0,0
3926.44,728,272,0.1579,612,67,78,31,96,0,0,0,612,262,0,0,0,2,0,0,0
3927.57,729,271,0.1509,612,67,77,31,96,0,0,0,612,262,0,0,0,2,0,2,0
3928.73,729,271,0.1542,612,67,77,32,95,0,0,2,612,262,0,0,0,2,0,0,0
3929.81,729,271,0.1576,612,67,77,32,95,0,0,2,612,262,0,4,0,2,0,0,0
3930.88,729,271,0.1551,612,67,77,32,95,0,0,0,612,262,0,4,0,2,0,0,0
3932.01,729,271,0.1623,612,66,77,33,94,0,0,0,612,264,0,4,2,2,0,0,0
3933.03,731,269,0.1511,612,66,76,33,94,0,0,0,612,264,0,4,4,0,0,0,0
3934.19,731,269,0.1560,612,66,76,33,94,0,0,0,612,264,0,4,4,0,0,0,0
3935.29,731,269,0.1574,612,66,76,34,93,0,0,0,612,264,0,2,2,0,0,0,0
3936.34,731,269,0.1571,612,66,76,34,93,0,0,0,612,264,0,0,4,0,0,0,0
3937.51,732,268,0.1567,612,66,76,33,93,0,0,0,612,264,0,0,2,0,0,0,0
3938.63,733,267,0.1513,612,65,76,32,93,0,0,0,612,266,0,0,0,0,0,0,0
3939.72,734,266,0.1449,612,65,76,32,93,0,0,0,612,266,0,0,0,0,0,0,0
3940.79,734,266,0.1459,614,65,76,32,93,0,0,0,614,266,0,0,0,0,0,0,0
3941.89,735,265,0.1433,614,65,76,31,93,0,0,0,614,266,0,0,0,0,0,0,0
3942.96,736,264,0.1418,614,65,76,31,92,0,0,0,614,266,0,0,0,0,0,0,0
3943.96,736,264,0.1407,614,65,76,31,92,0,0,0,614,266,0,2,2,0,0,0,0
3945.07,736,264,0.1422,614,65,76,31,92,0,0,0,614,266,0,2,0,0,0,2,0
3946.14,736,264,0.1427,614,65,76,31,92,0,0,0,614,266,0,2,0,0,0,0,0
3947.18,737,263,0.1353,614,65,75,31,92,0,0,0,614,266,0,2,0,0,0,0,0
3948.27,738,262,0.1361,614,65,74,31,92,0,0,0,614,266,0,2,0,0,0,0,0
3949.33,738,262,0.1343,614,65,74,31,92,0,0,0,614,266,0,2,0,0,0,0,0
3950.41,738,262,0.1413,614,65,74,31,92,0,0,0,614,266,0,0,0,0,0,0,0
3951.45,738,262,0.1349,614,65,74,31,92,0,0,0,614,266,0,0,0,0,0,0,0
3952.49,738,262,0.1421,614,65,74,31,92,0,0,0,614,266,0,0,0,0,0,0,0
3953.53,738,262,0.1440,614,65,74,31,92,0,0,0,614,266,0,0,0,0,0,0,0
3954.56,738,262,0.1427,614,65,74,31,92,0,0,0,614,266,0,0,0,0,0,0,0
3955.59,738,262,0.1414,614,65,74,31,92,0,0,0,614,266,0,0,0,0,0,0,0
3956.63,738,262,0.1455,614,65,74,31,92,0,0,0,614,266,0,0,0,0,0,0,0
3957.66,738,262,0.1461,614,65,74,32,91,0,0,0,614,266,0,0,2,0,0,0,0
3958.71,738,262,0.1528,614,65,74,32,91,0,0,0,614,266,0,0,2,0,0,0,0
3959.75,738,262,0.1575,614,64,74,32,91,0,0,0,614,268,0,0,0,0,0,0,0
3960.81,739,261,0.1548,614,64,74,31,91,0,0,0,614,268,0,0,0,0,0,0,0
3961.86,741,259,0.1464,614,64,74,31,90,0,0,2,614,268,0,0,2,2,0,0,0
3962.96,743,257,0.1342,614,64,73,31,89,0,0,0,614,268,0,0,2,2,0,0,0
3964.10,743,257,0.1298,614,64,73,31,89,0,0,2,614,268,0,0,2,2,0,0,0
3965.14,744,256,0.1249,614,64,73,30,89,0,0,2,614,268,0,0,0,2,0,0,0
3966.29,745,255,0.1246,614,64,73,30,88,0,0,0,614,268,0,0,2,2,0,0,0
3967.37,745,255,0.1269,614,64,73,30,88,0,0,0,614,268,0,0,0,0,0,0,0
3968.74,745,255,0.1352,614,64,73,30,88,0,0,0,614,268,0,0,0,0,0,0,0
3969.74,747,253,0.1214,614,64,73,29,87,0,0,0,614,268,0,0,0,0,0,0,0
3970.79,747,253,0.1168,614,64,73,29,87,0,0,0,614,268,0,0,0,0,0,0,0
3971.81,748,252,0.1194,614,64,73,28,87,0,0,0,614,268,0,0,0,0,0,0,0
3972.87,748,252,0.1160,614,64,73,28,87,0,0,0,614,268,0,0,0,0,0,0,0
3973.92,748,252,0.1109,614,64,73,29,86,0,0,0,614,268,0,0,2,0,0,0,0
3974.95,748,252,0.1190,614,64,73,29,86,0,0,0,614,268,0,2,0,0,0,0,0
3975.97,748,252,0.1187,614,64,73,29,86,0,0,0,614,268,0,2,0,0,0,0,0
3977.00,748,252,0.1210,614,64,73,29,86,0,0,0,614,268,0,2,0,0,0,0,0
3978.02,748,252,0.1250,614,64,73,29,86,0,0,0,614,268,0,2,0,0,0,2,0
3979.05,748,252,0.1229,614,64,73,29,86,0,0,0,614,268,0,2,0,0,0,0,0
3980.07,748,252,0.1217,614,64,73,29,86,0,0,0,614,268,0,2,0,0,0,2,0
3981.09,748,252,0.1269,614,64,73,30,85,0,0,0,614,268,0,0,2,0,0,2,0
3982.12,748,252,0.1275,614,64,73,30,85,0,0,0,614,268,0,0,2,0,0,0,0
3983.14,748,252,0.1255,614,64,73,30,85,0,0,0,614,268,0,0,0,0,0,0,0
3984.18,749,251,0.1279,614,64,73,30,84,0,0,0,614,268,0,0,0,0,0,0,0
3985.23,749,251,0.1248,614,64,73,30,84,0,0,0,614,268,0,0,0,0,0,0,0
3986.24,749,251,0.1219,614,64,73,30,84,0,0,0,614,268,0,0,0,0,0,0,0
3987.25,749,251,0.1254,614,64,73,30,84,0,0,0,614,268,0,0,0,0,0,0,0
3988.30,749,251,0.1420,614,64,73,30,84,0,0,2,614,268,0,0,0,0,0,0,0
3989.34,750,250,0.1262,614,64,73,29,84,0,0,0,614,268,0,0,0,0,0,0,0
3990.50,750,250,0.1335,614,64,73,29,84,0,0,0,614,268,0,0,0,0,0,0,0
3991.55,750,250,0.1304,614,64,73,29,84,0,0,0,614,268,0,0,0,0,0,0,0
3992.62,751,249,0.1239,614,64,73,28,84,0,0,0,614,268,0,0,0,0,0,0,0
3993.63,752,248,0.1210,614,64,72,28,84,0,0,0,614,268,0,0,2,0,0,0,0
3994.71,753,247,0.1141,614,64,72,27,84,0,0,0,614,268,0,0,2,0,0,0,0
3996.09,753,247,0.1198,614,64,72,27,84,0,0,0,614,268,0,0,0,0,0,0,0
3997.11,754,246,0.1117,614,64,72,26,84,0,0,0,614,268,0,0,2,0,0,0,0
3998.27,754,246,0.1147,614,64,72,26,84,0,0,0,614,268,0,0,0,0,0,0,0
3999.34,754,246,0.1191,614,64,72,26,84,0,0,0,614,268,0,0,0,0,0,0,0
4000.34,754,246,0.1196,614,64,72,26,84,0,0,0,614,268,0,0,0,0,0,0,0
4001.50,754,246,0.1192,614,64,72,26,84,0,0,0,614,268,0,0,0,0,0,0,0
4002.65,754,246,0.1193,614,64,72,26,84,0,0,0,614,268,0,0,0,0,0,0,0
4003.66,754,246,0.1234,614,64,72,26,84,0,0,0,614,268,0,0,0,0,0,0,0
4004.69,755,245,0.1187,614,64,72,25,84,0,0,0,614,268,0,0,0,0,0,2,0
4005.78,755,245,0.1141,614,63,72,26,83,0,0,0,614,270,0,0,2,0,0,2,0
4006.93,755,245,0.1258,614,63,72,26,83,0,0,0,614,270,0,0,0,0,0,0,0
4007.98,756,244,0.1201,614,63,72,26,83,0,0,0,614,270,0,0,0,0,0,0,0
4009.01,756,244,0.1232,614,63,72,26,83,0,0,0,614,270,0,0,0,0,0,0,0
4010.14,756,244,0.1205,614,63,72,26,83,0,0,0,614,270,0,2,0,0,0,0,0
4011.14,756,244,0.1223,614,63,72,26,83,0,0,0,614,270,0,2,0,0,0,0,0
4012.15,757,243,0.1150,614,63,72,25,83,0,0,0,614,270,0,2,0,0,0,0,0
4013.22,757,243,0.1153,614,63,72,25,83,0,0,0,614,270,0,2,0,0,0,0,0
4014.24,757,243,0.1197,614,63,72,25,83,0,0,0,614,270,0,2,0,0,0,0,0
4015.38,757,243,0.1356,614,63,72,25,83,0,0,0,614,270,0,2,0,0,0,0,0
4016.55,757,243,0.1417,614,63,72,26,82,2,0,0,614,270,0,0,0,0,0,2,0
4017.71,757,243,0.1610,614,63,72,26,82,2,0,0,614,270,0,0,0,0,0,2,0
4018.72,757,243,0.1663,614,63,72,26,82,0,0,0,614,270,0,0,0,0,0,0,0
4019.79,757,243,0.1641,614,63,72,26,82,0,0,0,614,270,0,0,0,0,0,0,0
4020.79,757,243,0.1741,614,63,72,26,82,0,0,0,614,270,0,0,2,0,0,0,0
4021.93,757,243,0.1728,614,63,72,26,82,0,0,0,614,270,0,0,2,0,0,0,0
4022.96,758,242,0.1674,614,63,71,27,81,0,0,0,614,270,0,0,0,0,0,2,0
4024.06,759,241,0.1624,614,63,71,26,81,0,0,0,614,270,0,0,0,0,0,0,0
4025.07,760,240,0.1531,614,63,71,25,81,0,0,0,614,270,0,0,0,0,0,0,0
4026.12,760,240,0.1477,614,63,71,25,81,2,0,0,614,270,0,0,0,0,0,0,0
4027.16,761,239,0.1526,614,62,71,25,81,2,0,0,614,270,0,0,0,0,0,0,0
4028.29,762,238,0.1427,614,62,70,25,81,0,0,0,614,270,0,0,0,0,0,0,0
4029.35,762,238,0.1453,614,61,70,25,81,0,0,0,614,272,0,0,0,0,0,0,0
4030.49,763,237,0.1361,614,60,70,25,81,0,0,0,614,274,0,0,0,0,0,0,0
4031.54,765,235,0.1289,614,60,70,26,79,0,0,0,614,274,0,0,2,0,0,0,0
4032.59,765,235,0.1225,614,60,70,26,79,0,2,0,614,274,0,0,2,0,0,0,0
4033.64,765,235,0.1272,614,60,70,26,79,0,2,0,614,274,0,0,2,0,0,0,0
4034.64,765,235,0.1365,614,60,70,26,79,0,0,0,614,274,0,0,0,0,0,0,0
4035.78,765,235,0.1346,614,60,70,26,79,0,0,0,614,274,0,0,0,0,0,0,0
4036.81,766,234,0.1282,614,60,70,25,79,0,0,0,614,274,0,0,0,0,0,0,0
4037.93,766,234,0.1266,614,60,70,25,79,0,0,0,614,274,0,0,0,0,0,0,0
4039.09,766,234,0.1275,614,60,70,25,79,0,0,0,614,274,0,0,2,0,0,0,0
4040.20,766,234,0.1278,614,60,70,25,79,0,0,0,614,274,0,0,2,0,0,0,0
4041.34,766,234,0.1405,614,60,70,25,79,0,0,0,614,274,0,0,0,0,0,0,0
4042.46,766,234,0.1461,614,60,70,25,79,0,2,0,614,274,0,0,0,0,0,0,0
4043.60,766,234,0.1488,614,60,70,25,79,0,2,0,614,274,0,0,0,0,0,0,0
4044.74,766,234,0.1485,614,60,70,25,79,0,0,0,614,274,0,0,0,0,0,0,0
4045.86,766,234,0.1487,614,60,70,25,79,0,0,0,614,274,0,0,0,0,0,0,0
4046.98,766,234,0.1494,614,60,70,25,79,0,0,0,614,274,0,0,0,0,0,0,0
4048.10,766,234,0.1513,614,60,70,25,79,0,0,0,614,274,0,0,0,0,0,0,0
4049.26,767,233,0.1606,614,60,70,24,79,0,0,0,614,274,0,0,0,2,0,0,0
4050.66,767,233,0.1654,614,60,70,24,79,0,0,0,614,274,0,0,0,2,0,0,0
4051.76,767,233,0.1629,614,60,70,24,79,0,0,0,614,274,0,0,0,2,0,0,0
4052.89,767,233,0.1700,616,60,70,24,79,0,0,0,616,274,0,0,0,2,0,0,0
4053.92,767,233,0.1711,616,60,70,24,79,0,0,0,616,274,0,0,0,2,0,0,0
4055.43,767,233,0.1832,616,60,70,24,79,0,0,0,616,274,0,0,0,0,0,0,0
4056.56,768,232,0.1757,616,60,70,24,78,0,0,0,616,274,0,0,0,0,0,0,0
4057.58,768,232,0.1762,614,60,70,24,78,0,0,0,614,274,0,0,0,0,0,0,0
4058.71,768,232,0.1813,614,60,70,24,78,0,0,0,614,274,0,0,0,0,0,0,0
4059.74,768,232,0.1931,614,60,70,24,78,0,0,0,614,274,0,0,0,0,0,0,0
4060.86,768,232,0.1957,614,60,70,24,78,0,0,0,614,274,0,0,0,0,0,0,0
4061.87,768,232,0.2275,614,59,70,24,78,0,0,0,614,276,0,0,0,0,0,0,0
4062.99,771,229,0.2133,614,59,69,23,78,0,0,0,614,276,0,0,0,0,0,0,0
4064.02,771,229,0.2139,614,59,69,23,78,0,0,0,614,276,0,0,0,0,0,0,0
4065.20,772,228,0.2059,614,59,69,22,78,0,0,0,614,276,0,0,0,0,0,0,0
4066.33,773,227,0.2018,614,58,69,22,78,0,0,0,614,276,0,0,0,0,0,0,0
4067.34,773,227,0.2163,614,58,69,22,78,0,0,0,614,276,0,2,0,0,0,0,0
4068.50,773,227,0.2126,614,58,69,22,78,0,0,0,614,276,0,2,0,0,0,0,0
4069.62,773,227,0.2114,614,58,69,22,78,0,0,0,614,276,0,2,0,0,0,0,0
4070.79,773,227,0.2102,614,57,69,22,78,0,0,0,614,278,0,4,0,0,0,0,0
4071.91,777,223,0.1867,614,56,68,21,78,0,0,0,614,278,0,4,0,0,0,0,0
4073.04,777,223,0.1787,614,56,68,21,78,0,0,0,614,278,0,2,0,0,0,0,0
4074.05,777,223,0.1853,614,56,68,21,78,0,0,0,614,278,0,2,0,0,0,0,0
4075.06,777,223,0.1917,614,55,69,21,78,0,0,0,614,278,0,2,0,0,2,0,0
4076.19,777,223,0.1924,614,55,69,21,78,0,0,0,614,278,0,0,0,0,2,0,0
4077.23,777,223,0.1912,614,55,69,21,78,0,0,0,614,278,0,0,0,0,0,0,0
4078.36,778,222,0.1903,614,55,69,20,78,0,0,0,614,278,0,0,0,0,0,0,0
4079.46,778,222,0.1964,614,54,69,20,78,0,0,0,614,280,0,0,0,0,0,0,0
4080.60,779,221,0.2047,614,53,70,20,78,0,0,0,614,280,0,0,0,0,2,0,0
4081.60,779,221,0.2052,614,53,70,20,78,0,0,0,614,280,0,2,0,0,2,0,0
4082.72,779,221,0.2025,616,53,70,20,78,0,0,0,616,280,0,2,0,2,0,0,0
4083.83,781,219,0.1990,616,53,70,21,75,0,0,0,616,280,0,2,0,2,0,2,0
4084.86,781,219,0.2049,616,53,70,21,75,0,0,0,616,280,0,2,0,2,0,2,0
4085.98,782,218,0.2012,616,53,69,21,75,0,0,0,616,280,0,2,0,2,0,0,0
4087.11,782,218,0.1970,616,52,69,21,75,0,0,0,616,282,0,0,0,2,0,0,0
4088.21,783,217,0.1904,616,52,69,20,75,0,0,0,616,282,0,0,0,2,0,0,0
4089.35,786,214,0.1754,616,52,68,19,75,0,0,0,616,282,0,0,0,0,0,0,0
4090.45,786,214,0.1727,616,52,68,19,75,0,0,0,616,282,0,0,0,0,0,0,0
4091.46,787,213,0.1826,616,51,68,19,75,2,0,0,616,282,0,0,0,0,0,0,0
4092.58,787,213,0.1797,616,51,68,19,75,2,0,0,616,282,0,0,0,0,0,0,0
4093.70,787,213,0.1820,616,50,69,19,75,0,0,0,616,282,0,0,0,0,2,0,0
4094.78,787,213,0.1922,616,50,69,19,75,0,0,0,616,282,0,0,0,0,0,0,0
4095.85,787,213,0.1896,616,50,69,19,75,2,0,0,616,282,0,0,0,0,0,0,0
4096.99,787,213,0.1941,616,50,69,19,75,2,0,0,616,282,0,0,0,0,0,0,0
4098.11,787,213,0.1972,616,50,69,19,75,0,0,0,616,282,0,2,0,0,0,0,0
4099.17,787,213,0.1977,616,50,69,19,75,0,0,0,616,282,0,2,0,0,0,0,0
4100.33,788,212,0.1903,616,50,68,19,75,0,0,0,616,282,0,2,2,0,0,0,0
4101.44,788,212,0.1854,616,50,68,19,75,0,0,0,616,282,0,2,0,0,0,0,0
4102.51,788,212,0.2132,616,50,68,19,75,0,0,0,616,282,0,2,0,0,0,0,0
4103.60,788,212,0.2115,616,49,68,19,75,0,0,0,616,284,0,0,0,0,0,0,0
4104.69,790,210,0.2014,616,49,68,19,74,0,0,0,616,284,0,0,0,0,0,0,0
4105.80,790,210,0.2038,616,49,68,19,74,0,0,0,616,284,0,0,0,0,0,0,0
4106.86,790,210,0.2165,616,49,68,19,74,0,0,0,616,284,0,0,0,0,0,0,0
4107.94,790,210,0.2103,616,49,68,19,74,0,2,0,616,284,0,0,0,0,0,0,0
4109.01,790,210,0.2183,616,49,68,19,74,2,2,0,616,284,0,0,0,0,0,0,0
4110.12,790,210,0.2218,616,49,68,19,74,2,0,0,616,284,0,2,0,0,0,0,0
