Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair (1),Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (2),Zone_ZoneSensor stair (10),Zone_ZoneSensor stair (9),Zone_ZoneSensor stair (11),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign,Zone_ZoneSensor stair (8)
3085.21,472,528,0.0380,1308,134,129,43,222,0,0,1308,0,0,0,0,496,0,0,0,0
3086.37,472,528,0.0391,1308,134,129,43,222,0,0,1308,0,0,0,0,496,0,0,0,0
3087.55,472,528,0.0382,1308,134,129,43,222,0,0,1308,0,0,0,0,496,0,2,0,0
3088.73,472,528,0.0410,1308,134,129,43,222,0,0,1308,0,0,0,0,496,0,2,0,0
3089.91,472,528,0.0392,1308,134,129,43,222,0,0,1308,0,0,0,0,496,0,0,0,0
3091.10,472,528,0.0417,1308,134,129,43,222,0,0,1308,0,0,0,0,496,0,0,0,0
3092.30,472,528,0.0445,1308,134,129,43,222,0,0,1308,0,0,0,0,496,0,0,0,0
3093.46,472,528,0.0473,1308,134,129,44,221,0,0,1308,0,0,0,2,496,0,0,0,0
3094.63,472,528,0.0469,1308,134,129,44,221,0,0,1308,0,0,0,0,496,0,0,0,0
3095.80,473,527,0.0449,1308,134,129,43,221,0,0,1308,0,0,0,0,496,0,0,0,0
3097.03,473,527,0.0443,1308,134,129,43,221,0,0,1308,0,0,0,0,496,0,2,0,0
3098.17,473,527,0.0443,1308,134,129,43,221,0,0,1308,0,0,0,0,496,0,2,0,0
3099.34,473,527,0.0449,1308,134,129,43,221,0,0,1308,0,0,0,0,496,0,0,0,0
3100.91,473,527,0.0510,1308,134,129,43,221,0,0,1308,0,0,0,0,496,0,0,0,0
3102.05,473,527,0.0478,1308,134,129,43,221,0,0,1308,0,0,0,0,496,0,0,0,0
3103.19,473,527,0.0486,1308,134,129,43,221,0,0,1308,0,0,0,0,496,0,0,0,0
3104.38,473,527,0.0480,1308,134,129,43,221,0,0,1308,0,0,0,0,496,0,0,0,0
3105.56,474,526,0.0442,1308,134,129,42,221,0,0,1308,0,0,0,0,496,0,0,0,0
3106.77,474,526,0.0445,1308,134,129,42,221,0,0,1308,0,0,0,0,496,0,0,0,0
3107.92,474,526,0.0445,1308,134,129,42,221,0,0,1308,0,0,0,0,496,0,0,0,0
3109.06,474,526,0.0446,1308,134,129,42,221,0,0,1308,0,0,0,0,496,0,0,0,0
3110.25,474,526,0.0448,1308,134,129,42,221,0,0,1308,0,0,0,0,496,0,0,0,2
3111.41,474,526,0.0452,1308,134,129,42,221,0,0,1308,0,0,0,0,496,0,0,0,0
3112.58,474,526,0.0453,1308,134,129,42,221,0,0,1308,0,0,0,0,496,0,0,0,0
3113.79,474,526,0.0481,1308,134,129,42,221,0,0,1308,0,0,0,0,496,0,0,0,0
3114.97,474,526,0.0478,1308,134,129,42,221,0,0,1308,0,0,0,0,496,0,0,0,0
3116.17,475,525,0.0446,1308,134,129,42,220,0,0,1308,0,0,0,0,496,2,0,2,2
3117.48,475,525,0.0468,1308,134,129,42,220,0,0,1308,0,0,0,0,496,2,0,2,2
3118.65,475,525,0.0432,1308,134,129,42,220,0,0,1308,0,0,0,0,496,2,0,2,0
3119.81,475,525,0.0476,1308,134,129,42,220,0,0,1308,0,0,0,0,496,2,0,2,0
3120.95,475,525,0.0512,1308,134,129,42,220,0,0,1308,0,0,0,0,496,2,0,2,0
3122.07,475,525,0.0507,1308,134,129,42,220,0,0,1308,0,0,0,0,496,0,0,0,0
3123.21,475,525,0.0503,1308,133,130,42,220,2,0,1308,0,0,0,0,496,0,0,0,0
3124.44,475,525,0.0526,1308,133,130,42,220,2,0,1308,0,0,0,0,496,0,0,0,0
3125.63,475,525,0.0496,1308,133,130,42,220,2,0,1308,0,0,0,0,496,0,0,0,0
3126.84,475,525,0.0491,1308,133,130,42,220,0,0,1308,0,0,0,0,496,0,2,0,0
3128.17,475,525,0.0554,1308,133,130,42,220,0,0,1308,0,0,0,0,496,0,2,0,0
3129.26,476,524,0.0554,1308,133,129,42,220,0,0,1308,0,0,0,0,496,0,0,0,0
3130.42,476,524,0.0525,1308,133,129,42,220,0,0,1308,0,0,0,0,496,0,0,0,0
3131.47,476,524,0.0499,1308,133,129,42,220,0,0,1308,0,0,0,0,496,0,0,0,0
3132.53,476,524,0.0497,1308,133,129,42,220,0,0,1308,0,0,0,0,496,0,0,0,0
3133.63,477,523,0.0480,1308,133,129,41,220,0,0,1308,0,0,0,0,496,0,2,0,0
3134.71,478,522,0.0436,1308,133,128,41,220,0,0,1308,0,0,0,0,496,0,2,0,0
3135.89,478,522,0.0475,1308,133,128,41,220,0,0,1308,0,0,0,0,496,0,0,0,0
3136.96,478,522,0.0467,1308,133,128,41,220,0,0,1308,0,0,0,0,496,0,0,0,0
3138.07,478,522,0.0469,1308,133,128,41,220,0,0,1308,0,0,0,0,496,0,0,2,0
3139.14,478,522,0.0466,1308,133,128,41,220,0,0,1308,0,0,0,0,496,0,0,2,0
3140.26,478,522,0.0467,1308,133,128,41,220,0,0,1308,0,0,0,0,496,0,0,2,0
3141.34,478,522,0.0455,1308,133,128,41,220,0,2,1308,0,0,0,0,496,0,0,2,0
3142.36,478,522,0.0488,1308,133,128,41,220,0,2,1308,0,0,0,0,496,0,0,2,0
3143.46,480,520,0.0438,1308,133,128,41,218,0,0,1308,0,0,0,0,496,2,0,2,0
3144.57,480,520,0.0430,1308,133,128,41,218,0,0,1308,0,0,0,0,496,2,0,0,0
3145.67,480,520,0.0448,1308,133,128,41,218,0,0,1308,0,0,0,0,496,2,0,0,0
3146.77,480,520,0.0459,1308,133,128,42,217,0,0,1308,0,0,0,0,496,2,0,0,2
3147.85,480,520,0.0456,1308,133,128,42,217,0,0,1308,0,0,0,0,496,2,0,0,2
3148.94,480,520,0.0457,1308,133,128,42,217,0,0,1308,0,0,0,0,496,0,0,0,0
3150.00,480,520,0.0481,1308,133,128,42,217,0,0,1308,0,0,0,0,496,0,0,0,0
3151.13,480,520,0.0446,1308,133,128,42,217,0,0,1308,0,0,0,0,496,0,0,0,0
3152.26,480,520,0.0454,1308,133,128,42,217,0,0,1308,0,0,0,0,496,0,0,0,0
3153.39,480,520,0.0458,1308,133,128,42,217,0,0,1308,0,0,0,0,496,0,0,0,0
3154.53,480,520,0.0450,1308,133,128,42,217,0,0,1308,0,0,0,0,496,0,0,0,0
3155.67,480,520,0.0447,1308,133,128,42,217,0,0,1308,0,0,0,0,496,0,0,0,0
3156.83,480,520,0.0495,1308,133,128,42,217,0,0,1308,0,0,0,0,496,0,0,0,0
3158.01,481,519,0.0466,1308,133,128,41,217,0,0,1308,0,0,0,0,496,0,0,0,0
3159.18,481,519,0.0456,1308,132,128,41,217,0,0,1308,0,0,0,0,498,0,0,0,0
3160.46,481,519,0.0468,1308,132,128,41,217,0,0,1308,0,0,0,0,498,0,0,0,0
3161.68,483,517,0.0463,1308,131,127,41,217,0,0,1308,0,0,0,0,500,0,0,0,0
3162.88,484,516,0.0424,1308,131,127,41,217,0,0,1308,0,0,0,0,500,0,0,0,0
3164.07,485,515,0.0408,1308,131,126,41,217,0,0,1308,0,0,0,0,500,0,2,0,0
3165.29,486,514,0.0378,1308,131,126,40,217,0,0,1308,0,0,0,0,500,0,0,0,0
3166.49,486,514,0.0392,1308,131,126,40,217,0,0,1308,0,0,0,0,500,2,0,0,0
3167.65,486,514,0.0386,1308,131,126,40,217,0,0,1308,0,0,0,0,500,2,0,0,0
3168.80,486,514,0.0384,1308,131,126,40,217,0,0,1308,0,0,0,0,500,2,0,0,0
3169.98,486,514,0.0380,1308,131,126,40,217,0,0,1308,0,0,0,0,500,2,0,0,0
3171.12,486,514,0.0405,1308,131,126,40,217,0,0,1308,0,0,0,0,500,2,0,0,0
3172.23,486,514,0.0380,1308,131,126,40,217,0,0,1308,0,0,0,0,500,0,0,0,0
3173.32,486,514,0.0418,1308,131,126,40,217,0,0,1308,0,0,0,0,500,0,0,0,0
3174.44,486,514,0.0412,1308,131,126,40,217,0,0,1308,0,0,0,0,500,0,0,0,0
3175.57,486,514,0.0417,1308,131,126,40,217,0,0,1308,0,0,0,0,500,0,0,0,0
3176.70,486,514,0.0402,1308,131,126,40,217,0,0,1308,0,0,0,0,500,0,0,0,0
3177.82,486,514,0.0402,1310,131,126,40,217,0,0,1310,0,0,0,0,500,0,0,0,0
3178.99,486,514,0.0393,1310,131,126,40,217,0,0,1310,0,0,0,0,500,0,0,0,0
3180.17,486,514,0.0413,1310,131,126,40,217,0,0,1310,0,0,0,0,500,0,0,0,0
3181.30,486,514,0.0413,1310,131,126,40,217,0,0,1310,0,0,0,0,500,0,0,0,0
3182.42,487,513,0.0419,1310,131,126,40,216,0,0,1310,0,0,0,0,500,0,0,0,0
3183.61,487,513,0.0459,1310,131,126,41,215,0,0,1310,0,0,0,0,500,0,2,0,0
3184.79,487,513,0.0471,1310,131,126,41,215,0,0,1310,0,0,0,0,500,0,0,0,0
3185.91,488,512,0.0448,1310,131,125,41,215,0,0,1310,0,0,0,0,500,0,0,0,0
3186.93,488,512,0.0457,1310,131,125,41,215,0,0,1310,0,0,0,0,500,0,0,0,0
3188.13,488,512,0.0446,1310,131,125,41,215,0,0,1310,0,0,0,0,500,2,0,0,0
3189.25,488,512,0.0453,1310,131,125,41,215,0,0,1310,0,0,0,0,500,2,0,0,0
3190.41,488,512,0.0437,1310,131,125,41,215,0,0,1310,0,0,0,0,500,2,0,0,0
3191.52,488,512,0.0440,1310,131,125,41,215,0,0,1310,0,0,0,0,500,2,0,0,0
3192.66,488,512,0.0432,1310,131,125,41,215,0,0,1310,0,0,0,0,500,4,0,0,0
3193.78,488,512,0.0434,1310,131,125,41,215,0,0,1310,0,0,0,0,500,2,0,0,0
3194.94,489,511,0.0398,1310,131,125,40,215,0,0,1310,0,0,0,0,500,2,0,0,0
3196.07,489,511,0.0485,1310,131,125,40,215,0,0,1310,0,0,0,0,500,2,0,0,0
3197.25,489,511,0.0480,1310,131,125,40,215,0,0,1310,0,0,0,0,500,2,0,0,0
3198.67,489,511,0.0491,1310,130,125,40,215,0,0,1310,0,0,0,0,502,0,0,0,0
3199.84,490,510,0.0450,1310,130,125,40,215,0,0,1310,0,0,0,0,502,0,0,0,0
3201.04,490,510,0.0448,1310,130,125,40,215,0,0,1310,0,0,0,0,502,0,0,0,0
3202.25,491,509,0.0402,1310,129,124,41,214,0,0,1310,0,0,0,2,504,0,0,0,0
3203.43,492,508,0.0437,1310,129,124,41,214,0,0,1310,0,0,0,0,504,0,0,0,0
3204.61,492,508,0.0475,1310,129,124,41,214,0,0,1310,0,0,0,0,504,0,0,0,0
3205.78,492,508,0.0538,1310,129,124,41,214,0,0,1310,0,0,0,0,504,0,0,0,0
3206.91,493,507,0.0501,1310,129,123,41,214,0,0,1310,0,0,0,0,504,0,0,0,0
3208.04,493,507,0.0499,1310,129,123,41,214,0,0,1310,0,0,0,0,504,0,0,0,0
3209.23,493,507,0.0508,1310,129,123,41,214,0,0,1310,0,0,0,0,504,0,0,0,0
3210.38,493,507,0.0512,1310,129,123,41,214,0,0,1310,0,0,0,0,504,0,0,0,0
3211.50,494,506,0.0494,1310,129,122,41,214,0,0,1310,0,0,0,0,504,0,0,0,0
3212.67,494,506,0.0477,1310,129,122,41,214,0,0,1310,0,0,0,0,504,0,0,0,0
3213.79,494,506,0.0489,1310,129,122,41,214,0,0,1310,0,0,0,0,504,0,0,0,0
3214.98,496,504,0.0455,1310,129,122,40,213,0,0,1310,0,0,0,2,504,0,0,0,0
3216.15,496,504,0.0458,1310,129,122,40,213,0,0,1310,0,0,0,0,504,0,0,0,0
3217.28,496,504,0.0448,1310,129,122,40,213,0,0,1310,0,0,0,0,504,0,0,0,0
3218.42,497,503,0.0409,1310,128,122,40,213,0,0,1310,0,0,0,0,504,0,0,0,2
3219.62,497,503,0.0423,1310,128,122,40,213,0,0,1310,0,0,0,0,504,0,0,0,2
3220.73,497,503,0.0421,1310,128,122,40,213,0,0,1310,0,0,0,0,504,0,0,0,0
3221.86,497,503,0.0400,1310,128,122,41,212,0,0,1310,0,0,0,0,504,0,2,0,0
3223.03,497,503,0.0417,1310,128,122,41,212,0,0,1310,0,0,0,0,504,0,0,0,0
3224.16,497,503,0.0414,1310,128,122,41,212,0,0,1310,0,0,0,0,504,0,0,0,0
3225.32,497,503,0.0464,1310,128,122,41,212,0,0,1310,0,0,0,0,504,0,0,0,0
3226.43,497,503,0.0454,1310,128,122,41,212,0,0,1310,0,0,0,0,504,0,0,0,0
3227.58,498,502,0.0428,1310,128,121,41,212,0,0,1310,0,0,0,0,504,0,0,0,0
3228.71,498,502,0.0428,1310,128,121,41,212,0,0,1310,0,0,0,0,504,0,0,0,0
3229.86,498,502,0.0455,1312,128,121,41,212,0,0,1312,0,0,0,0,504,0,0,0,0
3230.99,498,502,0.0468,1312,128,121,41,212,0,0,1312,0,0,0,0,504,0,0,0,2
3232.10,498,502,0.0481,1312,128,121,41,212,0,0,1312,0,0,0,0,504,0,0,0,0
3233.23,498,502,0.0505,1310,128,121,41,212,0,0,1310,0,0,0,0,504,0,0,0,0
3234.34,498,502,0.0556,1310,128,121,41,212,0,0,1310,0,0,0,0,504,0,0,0,0
3235.53,499,501,0.0597,1310,128,121,41,211,0,0,1310,0,0,0,0,504,0,2,0,0
3236.68,499,501,0.0589,1310,128,121,41,211,0,0,1310,0,0,0,0,504,0,0,0,0
3237.92,499,501,0.0643,1310,128,121,41,211,0,0,1310,0,0,0,0,504,0,0,0,0
3239.02,499,501,0.0575,1310,128,121,41,211,0,0,1310,0,0,0,0,504,0,0,0,0
3240.16,499,501,0.0624,1310,128,121,41,211,0,0,1310,0,0,0,0,504,0,0,0,0
3241.27,499,501,0.0646,1312,128,121,41,211,0,0,1312,0,0,0,0,504,0,0,0,0
3242.36,500,500,0.0568,1312,128,121,41,210,0,0,1312,0,0,0,0,504,0,0,0,0
3243.54,500,500,0.0583,1312,128,121,41,210,0,0,1312,0,0,0,0,504,0,0,0,0
3244.73,500,500,0.0608,1312,128,121,41,210,0,0,1312,0,0,0,0,504,0,0,0,0
3245.85,500,500,0.0572,1312,128,121,41,210,0,0,1312,0,0,0,0,504,0,0,0,0
3246.95,500,500,0.0562,1312,128,121,41,210,0,0,1312,0,0,0,0,504,0,2,0,0
3248.14,500,500,0.0600,1312,128,121,41,210,0,0,1312,0,0,0,2,504,0,2,0,0
3249.27,501,499,0.0572,1312,127,121,41,210,0,0,1312,0,0,0,2,504,0,0,0,0
3250.47,501,499,0.0657,1312,127,121,41,210,0,0,1312,0,0,0,0,504,0,0,0,0
3251.59,502,498,0.0628,1312,127,121,41,209,0,0,1312,0,0,0,0,504,0,0,0,0
3252.69,503,497,0.0607,1312,127,121,40,209,0,0,1312,0,0,0,0,504,0,0,0,0
3253.85,503,497,0.0605,1312,127,121,40,209,0,0,1312,0,0,0,0,504,0,0,0,0
3254.88,503,497,0.0613,1312,127,121,40,209,0,0,1312,0,0,0,0,504,0,0,0,0
3255.99,503,497,0.0630,1312,127,121,40,209,0,0,1312,0,0,0,0,504,0,0,0,0
3257.11,503,497,0.0620,1312,127,121,40,209,0,0,1312,0,0,0,0,504,2,0,0,0
3258.22,503,497,0.0604,1312,127,121,40,209,0,0,1312,0,0,0,0,504,2,0,0,0
3259.36,503,497,0.0631,1312,127,121,40,209,0,0,1312,0,0,0,0,504,2,0,0,0
3260.53,503,497,0.0664,1312,127,121,40,209,0,0,1312,0,0,0,0,504,2,0,0,0
3261.64,503,497,0.0660,1312,127,121,40,209,0,0,1312,0,0,0,0,504,2,0,0,0
3262.74,503,497,0.0666,1312,127,121,40,209,0,0,1312,0,0,0,0,504,0,0,0,0
3263.83,503,497,0.0628,1312,127,121,40,209,0,0,1312,0,0,0,0,504,0,0,0,0
3265.00,503,497,0.0662,1312,127,121,40,209,0,0,1312,0,0,0,0,504,0,0,0,2
3266.12,503,497,0.0671,1312,127,121,40,209,0,0,1312,0,0,0,0,504,0,0,0,2
3267.28,503,497,0.0663,1312,127,121,40,209,0,0,1312,0,0,0,0,504,0,0,0,0
3268.40,504,496,0.0639,1312,127,121,39,209,0,0,1312,0,0,0,0,504,0,0,0,0
3269.57,504,496,0.0639,1312,127,121,39,209,0,0,1312,0,0,0,0,504,0,0,0,0
3270.73,504,496,0.0639,1312,126,121,39,209,0,0,1312,0,0,0,0,506,0,0,0,0
3271.85,505,495,0.0641,1312,126,121,39,209,0,0,1312,0,0,0,0,506,0,0,0,0
3273.00,505,495,0.0642,1312,126,121,39,209,0,0,1312,0,0,0,0,506,0,0,0,0
3274.10,506,494,0.0601,1312,125,121,39,209,0,0,1312,0,0,0,0,506,0,0,0,0
3275.24,507,493,0.0578,1312,125,120,39,209,0,0,1312,0,0,0,0,506,0,0,0,0
3276.38,507,493,0.0583,1312,125,120,39,209,0,0,1312,0,0,0,0,506,0,0,0,0
3277.46,507,493,0.0583,1312,125,120,39,209,0,0,1312,0,0,0,0,506,0,0,0,0
3278.57,508,492,0.0545,1312,125,120,38,209,0,0,1312,0,0,0,0,506,0,0,0,0
3279.73,509,491,0.0510,1314,124,120,38,209,0,0,1314,0,0,0,0,506,0,0,0,0
3280.89,509,491,0.0517,1314,124,120,38,209,0,0,1314,0,0,0,0,506,0,0,2,0
3282.05,510,490,0.0487,1314,124,120,38,208,0,0,1314,0,0,0,0,506,0,2,2,0
3283.19,510,490,0.0530,1314,124,120,38,208,0,0,1314,0,0,0,0,506,0,0,2,0
3284.65,510,490,0.0528,1314,124,120,38,208,0,0,1314,0,0,0,0,506,0,0,2,0
3285.78,510,490,0.0532,1314,123,120,38,208,0,0,1314,0,0,0,0,508,0,0,2,0
3286.88,511,489,0.0504,1316,123,120,38,208,0,0,1316,0,0,0,0,508,0,0,0,0
3288.05,512,488,0.0467,1316,123,120,38,207,0,0,1316,0,0,0,0,508,0,0,0,0
3289.23,512,488,0.0477,1316,123,120,38,207,0,0,1316,0,0,0,0,508,2,0,0,0
3290.38,512,488,0.0458,1316,123,120,38,207,0,0,1316,0,0,0,0,508,2,0,0,0
3291.49,512,488,0.0446,1318,123,120,38,207,0,0,1318,0,0,0,0,508,2,0,0,0
3292.57,513,487,0.0448,1318,123,120,38,206,0,0,1318,0,0,0,0,508,2,0,0,0
3293.66,513,487,0.0431,1318,123,120,38,206,0,0,1318,0,0,0,0,508,2,0,0,0
3294.81,513,487,0.0477,1318,123,120,38,206,0,0,1318,0,0,0,0,508,0,0,0,0
3295.90,513,487,0.0468,1318,123,120,38,206,0,0,1318,0,0,0,0,508,0,0,0,0
3296.98,513,487,0.0469,1318,123,120,38,206,0,0,1318,0,0,0,0,508,0,0,0,0
3298.07,513,487,0.0470,1318,123,120,38,206,0,0,1318,0,0,0,0,508,0,0,0,0
3299.15,513,487,0.0459,1318,123,120,38,206,0,0,1318,0,0,0,0,508,0,0,0,0
3300.26,514,486,0.0435,1318,123,120,38,205,0,0,1318,0,0,0,0,508,0,0,0,0
3301.40,514,486,0.0440,1318,123,120,38,205,0,0,1318,0,0,0,0,508,0,0,0,0
3302.49,515,485,0.0409,1318,123,119,38,205,0,0,1318,0,0,0,0,508,0,0,0,0
3303.60,515,485,0.0386,1318,122,119,38,205,0,0,1318,0,0,0,0,510,0,0,0,0
3304.77,516,484,0.0368,1318,122,119,38,205,0,0,1318,0,0,0,0,510,0,0,0,0
3305.92,516,484,0.0360,1318,122,119,38,205,0,0,1318,0,0,0,0,510,0,0,0,0
3307.01,516,484,0.0413,1318,122,119,38,205,0,0,1318,0,0,0,0,510,0,0,0,0
3308.09,517,483,0.0415,1318,122,118,38,205,0,0,1318,0,0,0,0,510,0,0,0,0
3309.22,518,482,0.0376,1318,122,118,37,205,0,0,1318,0,0,0,0,510,0,0,0,0
3310.37,518,482,0.0413,1318,122,118,37,205,0,0,1318,0,0,0,0,510,0,0,0,0
3311.55,518,482,0.0413,1318,122,118,38,204,0,0,1318,0,0,0,0,510,0,0,0,2
3312.71,518,482,0.0419,1318,122,118,40,202,0,0,1318,0,0,0,0,510,0,0,0,6
3313.79,518,482,0.0433,1318,122,118,40,202,0,0,1318,0,0,0,0,510,0,0,0,2
3314.89,518,482,0.0439,1318,122,118,40,202,0,0,1318,0,0,0,0,510,0,0,0,0
3316.00,518,482,0.0441,1318,121,118,40,202,0,0,1318,0,0,0,0,512,0,0,0,0
3317.11,519,481,0.0397,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3318.24,520,480,0.0382,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3319.36,520,480,0.0410,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3320.47,520,480,0.0393,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3321.56,520,480,0.0423,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3322.66,520,480,0.0447,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3323.74,520,480,0.0438,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3324.87,520,480,0.0441,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3325.96,520,480,0.0450,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3327.05,520,480,0.0443,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3328.14,520,480,0.0429,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,2,0,0
3329.26,520,480,0.0475,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,4,0,0
3330.43,520,480,0.0443,1318,121,118,40,201,0,0,1318,0,0,0,0,512,2,2,0,0
3331.58,520,480,0.0508,1318,121,118,40,201,0,0,1318,0,0,0,0,512,2,0,0,0
3332.71,520,480,0.0554,1318,121,118,40,201,0,0,1318,0,0,0,0,512,2,0,0,0
3333.81,520,480,0.0540,1318,121,118,40,201,0,0,1318,0,0,0,0,512,2,0,0,0
3334.91,520,480,0.0542,1318,121,118,40,201,0,0,1318,0,0,0,0,512,2,0,0,0
3335.99,520,480,0.0546,1318,121,118,40,201,0,0,1318,0,0,0,0,512,2,0,0,0
3337.06,520,480,0.0527,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3338.13,520,480,0.0572,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3339.22,520,480,0.0562,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3340.32,520,480,0.0563,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3341.44,520,480,0.0570,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,2,0,0
3342.52,520,480,0.0568,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,2,0,0
3343.61,520,480,0.0566,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3344.72,520,480,0.0554,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3345.81,520,480,0.0556,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3346.91,520,480,0.0563,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3347.99,520,480,0.0530,1318,121,118,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3349.06,521,479,0.0561,1318,121,117,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3350.15,521,479,0.0579,1318,121,117,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3351.29,521,479,0.0579,1318,121,117,40,201,0,0,1318,0,0,0,0,512,0,0,0,0
3352.40,521,479,0.0598,1318,120,117,40,201,0,0,1318,0,0,0,0,514,0,0,0,0
3353.51,522,478,0.0587,1318,120,117,40,201,0,0,1318,0,0,0,0,514,0,0,0,0
3354.70,522,478,0.0644,1318,120,117,40,201,0,0,1318,0,0,0,0,514,0,0,0,0
3355.83,522,478,0.0609,1318,120,117,40,201,0,0,1318,0,0,0,0,514,0,0,0,0
3356.90,522,478,0.0581,1318,120,117,40,201,0,0,1318,0,0,0,0,514,0,0,0,0
3357.98,522,478,0.0595,1318,120,117,40,201,0,0,1318,0,0,0,0,514,0,0,0,0
3359.06,523,477,0.0569,1318,120,117,39,201,0,0,1318,0,0,0,0,514,0,0,0,0
3360.19,523,477,0.0583,1318,120,117,39,201,0,0,1318,0,0,0,0,514,0,0,0,0
3361.24,524,476,0.0567,1318,120,117,38,201,0,0,1318,0,0,0,0,514,0,0,0,0
3362.36,525,475,0.0529,1318,120,117,37,201,0,0,1318,0,0,0,0,514,0,0,0,0
3363.46,525,475,0.0527,1318,120,117,37,201,0,0,1318,0,0,0,0,514,0,0,0,0
3364.52,525,475,0.0522,1318,120,117,37,201,0,0,1318,0,0,0,0,514,0,0,0,0
3365.62,525,475,0.0542,1318,120,117,37,201,0,0,1318,0,0,0,0,514,0,0,0,0
3366.69,525,475,0.0574,1318,120,117,37,201,0,0,1318,0,0,0,0,514,0,0,0,0
3367.76,525,475,0.0572,1318,120,117,37,201,0,0,1318,0,0,0,0,514,2,0,0,0
3368.85,526,474,0.0501,1318,120,117,36,201,0,0,1318,0,0,0,0,514,2,0,0,0
3369.95,526,474,0.0498,1318,120,117,36,201,0,0,1318,0,0,0,0,514,2,0,0,0
3371.06,526,474,0.0509,1318,120,117,36,201,0,0,1318,0,0,0,0,514,2,0,0,0
3372.15,526,474,0.0504,1318,120,117,36,201,0,0,1318,0,0,0,0,514,2,0,0,0
3373.21,526,474,0.0516,1318,120,117,36,201,0,0,1318,0,0,0,0,514,2,0,0,0
3374.28,526,474,0.0497,1318,120,117,36,201,0,0,1318,0,0,0,0,514,0,0,0,0
3375.42,526,474,0.0519,1320,120,117,36,201,0,0,1320,0,0,0,0,514,0,0,0,0
3376.50,527,473,0.0505,1320,120,117,36,200,0,0,1320,0,0,0,0,514,0,0,0,0
3377.64,527,473,0.0509,1320,120,117,36,200,0,0,1320,0,0,0,0,514,0,0,0,0
3378.70,527,473,0.0506,1320,120,117,36,200,0,0,1320,0,0,0,0,514,0,0,0,0
3379.76,527,473,0.0515,1320,120,117,36,200,0,0,1320,0,0,0,0,514,0,0,0,0
3380.89,527,473,0.0513,1320,120,117,36,200,0,0,1320,0,0,0,0,514,0,0,0,0
3381.96,527,473,0.0514,1320,120,117,36,200,0,0,1320,0,0,0,0,514,0,0,0,0
3383.03,527,473,0.0513,1320,120,117,36,200,0,0,1320,0,0,0,0,514,0,0,0,0
3384.10,527,473,0.0506,1320,120,117,36,200,0,0,1320,0,0,0,0,514,0,0,0,0
3385.23,528,472,0.0478,1320,120,117,36,199,0,0,1320,0,0,0,0,514,0,0,0,0
3386.31,529,471,0.0442,1320,120,116,36,199,0,0,1320,0,0,0,0,514,0,0,0,0
3387.42,529,471,0.0518,1320,120,116,36,199,0,0,1320,0,0,0,0,514,0,0,0,0
3388.50,529,471,0.0504,1320,120,116,36,199,0,0,1320,0,0,0,0,514,0,0,0,0
3389.58,529,471,0.0490,1320,120,116,36,199,0,0,1320,0,0,0,0,514,0,0,0,0
3390.67,529,471,0.0485,1320,120,116,36,199,0,0,1320,0,0,0,0,514,0,0,0,0
3391.74,529,471,0.0476,1320,120,116,36,199,0,0,1320,0,0,0,0,514,0,0,0,0
3392.85,529,471,0.0492,1320,120,116,36,199,0,0,1320,0,0,0,0,514,2,0,0,0
3393.95,529,471,0.0484,1320,120,116,36,199,0,0,1320,0,0,0,0,514,2,0,0,0
3395.05,529,471,0.0485,1320,120,116,36,199,0,0,1320,0,0,0,0,514,2,0,0,0
