Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor stair (9),Zone_ZoneSensor (1),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign
3924.58,735,265,0.1532,450,67,74,31,93,0,0,450,0,0,0,0
3925.63,735,265,0.1499,450,67,74,31,93,0,0,450,0,0,0,0
3926.72,735,265,0.1497,450,67,74,31,93,0,0,450,0,0,0,0
3927.76,735,265,0.1563,450,67,74,31,93,0,0,450,0,0,0,0
3928.83,735,265,0.1522,450,67,74,31,93,0,0,450,0,0,0,0
3929.88,735,265,0.1623,450,67,74,32,92,0,0,450,0,0,2,0
3930.96,735,265,0.1688,450,67,74,32,92,0,0,450,0,0,2,0
3932.00,736,264,0.1628,450,67,74,31,92,0,0,450,0,0,0,0
3933.11,737,263,0.1579,450,67,74,30,92,0,0,450,0,0,2,2
3934.24,739,261,0.1491,450,67,73,30,91,0,2,450,0,0,2,2
3935.32,739,261,0.1491,450,67,73,31,90,0,0,450,0,0,2,2
3936.41,741,259,0.1361,450,66,73,30,90,0,2,450,0,0,0,2
3937.50,741,259,0.1387,450,66,73,31,89,0,0,450,0,0,2,2
3938.58,741,259,0.1406,450,66,73,31,89,0,0,450,0,0,2,0
3939.59,741,259,0.1436,450,66,73,31,89,0,0,450,0,0,0,0
3940.77,742,258,0.1417,450,66,73,30,89,0,0,450,0,0,0,0
3941.82,743,257,0.1341,450,65,73,30,89,0,0,450,0,0,0,0
3942.91,745,255,0.1237,450,65,73,29,88,0,0,450,0,0,0,0
3944.02,746,254,0.1167,450,65,73,28,88,0,0,450,0,0,0,0
3945.02,746,254,0.1175,450,65,73,28,88,0,0,450,0,0,0,0
3946.10,746,254,0.1212,450,65,73,29,87,0,0,450,0,0,2,0
3947.15,746,254,0.1201,450,65,73,29,87,0,0,450,0,2,0,0
3948.17,746,254,0.1255,450,65,73,29,87,0,0,450,0,2,0,0
3949.24,746,254,0.1217,450,65,73,29,87,0,0,450,0,2,0,0
3950.41,746,254,0.1244,450,65,73,29,87,0,0,450,0,2,0,0
3951.43,746,254,0.1238,450,65,73,29,87,0,0,450,0,2,0,0
3952.46,746,254,0.1266,450,65,73,30,86,0,0,450,0,2,2,0
3953.50,746,254,0.1266,450,65,73,30,86,0,0,450,0,0,2,0
3954.53,746,254,0.1304,450,65,73,30,86,0,0,450,0,0,0,0
3955.54,747,253,0.1240,450,65,73,30,85,0,0,450,0,0,0,0
3956.61,747,253,0.1235,450,65,73,30,85,0,0,450,0,0,0,0
3957.62,747,253,0.1247,450,65,73,30,85,0,0,450,0,0,0,0
3958.67,747,253,0.1230,450,65,73,30,85,0,0,450,0,0,0,0
3959.71,747,253,0.1363,450,65,73,30,85,0,2,450,0,0,0,0
3960.72,748,252,0.1323,450,65,73,29,85,0,0,450,0,0,0,0
3961.77,749,251,0.1314,450,64,73,29,85,0,0,450,0,0,0,0
3962.86,749,251,0.1266,450,64,73,29,85,0,0,450,0,0,0,0
3963.92,749,251,0.1238,450,64,73,29,85,0,0,450,0,0,0,0
3964.94,750,250,0.1179,450,64,73,28,85,0,0,450,0,0,0,0
3966.06,752,248,0.1087,450,64,72,27,85,0,0,450,0,0,2,0
3967.08,752,248,0.1134,450,64,72,27,85,0,0,450,0,0,0,0
3968.16,752,248,0.1141,450,64,72,27,85,0,0,450,0,0,2,0
3969.25,753,247,0.1117,450,64,72,26,85,0,0,450,0,0,0,0
3970.26,753,247,0.1089,450,64,72,26,85,0,0,450,0,0,0,0
3971.26,753,247,0.1148,450,64,72,26,85,0,0,450,0,0,0,0
3972.41,753,247,0.1152,450,64,72,26,85,0,0,450,0,0,0,0
3973.58,753,247,0.1140,450,64,72,26,85,0,0,450,0,0,0,0
3974.59,753,247,0.1159,450,64,72,26,85,0,0,450,0,0,0,0
3975.74,753,247,0.1145,450,64,72,26,85,0,0,450,0,0,0,0
3976.76,754,246,0.1081,450,64,72,25,85,0,0,450,0,0,0,0
3977.78,754,246,0.1209,450,64,72,25,85,0,0,450,0,0,0,0
3978.82,754,246,0.1209,450,64,72,25,85,0,0,450,0,0,0,0
3979.99,754,246,0.1211,450,64,72,25,85,0,0,450,0,0,0,0
3981.14,754,246,0.1170,450,64,72,25,85,0,0,450,0,2,0,0
3982.15,754,246,0.1188,450,64,72,25,85,0,0,450,0,2,0,0
3983.18,754,246,0.1205,450,64,72,25,85,0,0,450,0,2,0,0
3984.25,755,245,0.1159,450,64,72,24,85,0,0,450,0,2,0,0
3985.31,755,245,0.1271,450,64,72,24,85,0,0,450,0,2,0,0
3986.32,755,245,0.1283,450,64,72,24,85,0,0,450,0,2,0,0
3987.48,755,245,0.1387,450,64,72,24,85,0,0,450,0,0,0,0
3988.64,755,245,0.1536,450,64,72,24,85,0,0,450,0,0,0,0
3989.65,755,245,0.1635,450,64,72,24,85,0,0,450,0,0,0,0
3990.66,755,245,0.1724,450,64,72,24,85,0,0,450,0,0,0,0
3991.83,755,245,0.1732,450,64,72,24,85,0,0,450,0,0,2,0
3992.99,755,245,0.1732,450,64,72,24,85,0,0,450,0,0,0,0
3994.07,756,244,0.1666,450,64,71,24,85,0,0,450,0,0,0,0
3995.11,756,244,0.1653,450,64,71,24,85,0,0,450,0,0,0,0
3996.12,757,243,0.1570,450,64,71,23,85,0,0,450,0,0,0,0
3997.13,758,242,0.1523,450,64,71,22,85,0,0,450,0,0,0,0
3998.14,759,241,0.1424,450,63,71,22,85,0,0,450,0,0,0,0
3999.21,759,241,0.1505,450,63,71,22,85,0,0,450,0,0,0,0
4000.21,760,240,0.1415,450,63,70,22,85,0,0,450,0,0,0,0
4001.36,760,240,0.1415,450,63,70,22,85,0,0,450,0,0,0,0
4002.38,760,240,0.1436,450,63,70,23,84,0,0,450,0,0,2,0
4003.38,761,239,0.1307,450,63,70,23,83,0,0,450,0,0,2,0
4004.44,761,239,0.1386,450,63,70,24,82,2,0,450,0,0,2,0
4005.46,761,239,0.1450,450,63,70,24,82,2,0,450,0,0,0,0
4006.49,761,239,0.1439,450,63,70,24,82,0,0,450,0,0,0,0
4007.66,762,238,0.1415,450,62,70,24,82,0,0,450,0,0,0,0
4008.68,762,238,0.1397,450,62,70,24,82,0,0,450,0,0,0,0
4009.70,762,238,0.1375,450,62,70,25,81,0,0,450,0,0,2,0
4010.85,762,238,0.1414,450,62,70,25,81,0,0,450,0,0,2,0
4011.87,762,238,0.1435,450,62,70,25,81,0,0,450,0,0,0,0
4013.01,762,238,0.1598,450,62,70,25,81,0,0,450,0,0,0,0
4014.02,762,238,0.1578,450,62,70,25,81,2,0,450,0,0,0,0
4015.17,762,238,0.1602,450,62,70,25,81,2,0,450,0,0,0,0
4016.29,762,238,0.1567,450,62,70,25,81,0,0,450,0,0,0,0
4017.43,762,238,0.1601,450,62,70,25,81,0,0,450,0,0,0,0
4018.56,762,238,0.1635,450,62,70,25,81,0,0,450,0,0,0,0
4019.70,763,237,0.1619,450,62,70,24,81,0,0,450,0,0,0,2
4020.88,763,237,0.1635,450,62,70,24,81,0,0,450,0,0,0,2
4021.90,763,237,0.1631,450,62,70,24,81,0,0,450,0,0,0,2
4023.04,763,237,0.1657,450,62,70,24,81,0,0,450,0,0,0,2
4024.20,763,237,0.1607,450,62,70,24,81,0,0,450,0,0,0,2
4025.22,763,237,0.1707,452,62,70,24,81,0,0,452,0,0,0,0
4026.35,763,237,0.1697,452,62,70,24,81,0,0,452,0,0,0,0
4027.50,764,236,0.1709,452,62,70,24,80,0,0,452,0,0,0,0
4028.66,764,236,0.1748,450,62,70,24,80,0,0,450,0,0,0,0
4029.70,764,236,0.1869,450,62,70,24,80,0,0,450,0,0,0,0
4030.84,764,236,0.1917,450,62,70,24,80,0,0,450,0,0,0,0
4032.01,765,235,0.2133,450,61,70,24,80,0,0,450,0,0,0,0
4033.16,767,233,0.2072,450,60,70,23,80,0,0,450,0,0,0,0
4034.20,768,232,0.2030,450,60,69,23,80,0,0,450,0,0,0,0
4035.23,769,231,0.1993,450,60,69,22,80,0,0,450,0,0,0,0
4036.35,769,231,0.1920,450,60,69,22,80,0,0,450,0,0,0,0
4037.36,769,231,0.2012,450,60,69,22,80,0,0,450,0,0,0,0
4038.36,769,231,0.2127,450,60,69,22,80,0,0,450,0,2,0,0
4039.52,769,231,0.2094,450,60,69,22,80,0,0,450,0,2,0,0
4040.65,769,231,0.2036,450,60,69,22,80,0,0,450,0,2,0,0
4041.78,771,229,0.1920,450,59,68,22,80,0,0,450,0,4,0,0
4042.91,772,228,0.1819,450,59,68,21,80,0,0,450,0,4,0,0
4043.92,772,228,0.1902,450,59,68,21,80,0,0,450,0,2,0,0
4045.06,772,228,0.1890,450,59,68,21,80,0,0,450,0,2,0,0
4046.17,772,228,0.1926,450,59,68,21,80,0,0,450,0,2,0,0
4047.27,772,228,0.1873,450,59,68,21,80,0,0,450,0,0,0,0
4048.38,773,227,0.1856,450,59,68,20,80,0,0,450,0,0,0,0
4049.41,773,227,0.1960,450,59,68,20,80,0,0,450,0,0,0,0
4050.42,773,227,0.2004,450,59,68,20,80,0,0,450,0,0,0,0
4051.54,773,227,0.2042,450,59,68,20,80,0,0,450,0,0,0,0
4052.67,773,227,0.2087,450,59,68,20,80,0,0,450,0,2,0,0
4053.81,773,227,0.2114,452,59,68,20,80,0,0,452,0,2,0,0
4054.94,774,226,0.2166,452,59,68,20,79,0,0,452,0,2,0,0
4056.09,775,225,0.2086,452,59,67,20,79,0,0,452,0,2,0,0
4057.21,776,224,0.2035,452,59,67,20,78,0,0,452,0,2,0,0
4058.36,776,224,0.2054,452,59,67,20,78,0,0,452,0,0,0,0
4059.50,778,222,0.1914,452,59,67,18,78,0,0,452,0,0,0,0
4060.67,779,221,0.1864,452,59,66,18,78,0,0,452,0,0,0,0
4061.78,780,220,0.1936,452,58,66,18,78,0,0,452,0,0,0,0
4062.91,780,220,0.1967,452,58,66,18,78,0,0,452,0,0,0,0
4064.01,780,220,0.2109,452,58,66,18,78,0,0,452,0,0,0,0
4065.12,780,220,0.1985,452,58,66,18,78,0,0,452,0,0,0,0
4066.25,780,220,0.2017,452,58,66,18,78,0,0,452,0,0,0,0
4067.35,780,220,0.2011,452,58,66,18,78,0,0,452,0,0,0,0
4068.47,780,220,0.2143,452,58,66,18,78,0,0,452,0,2,0,0
4069.62,780,220,0.2069,452,58,66,18,78,0,0,452,0,2,0,0
4070.73,781,219,0.2024,452,58,65,18,78,0,0,452,0,2,0,0
4071.73,781,219,0.1984,452,58,65,19,77,0,0,452,0,2,2,0
4072.76,782,218,0.2098,452,57,65,19,77,0,0,452,0,2,0,0
4073.90,782,218,0.2192,452,57,65,19,77,0,0,452,0,0,0,0
4075.02,782,218,0.2168,452,57,65,19,77,0,0,452,0,0,0,0
4076.11,782,218,0.2186,452,57,65,19,77,0,0,452,0,0,0,0
4077.20,783,217,0.2266,452,57,65,19,76,0,0,452,0,0,0,0
4078.34,783,217,0.2205,452,56,66,19,76,2,0,452,0,0,0,0
4079.45,783,217,0.2245,452,56,66,19,76,2,0,452,0,2,0,0
4080.54,784,216,0.2216,452,55,66,19,76,0,0,452,0,2,0,0
4081.56,784,216,0.2121,452,55,66,19,76,0,0,452,0,2,0,0
4082.66,784,216,0.2236,452,54,67,19,76,2,0,452,0,2,0,0
4083.77,784,216,0.2262,452,54,67,19,76,2,0,452,0,2,0,0
4084.88,784,216,0.2256,452,54,67,19,76,0,0,452,0,2,0,0
4085.98,784,216,0.2261,452,54,67,19,76,0,0,452,0,0,0,0
4087.06,785,215,0.2147,452,54,66,19,76,0,0,452,0,0,0,0
4088.20,786,214,0.2287,452,53,66,19,76,0,0,452,0,0,0,0
4089.29,787,213,0.2204,452,52,66,19,76,0,0,452,0,0,0,0
4090.29,787,213,0.2291,454,52,66,19,76,0,0,454,0,0,0,0
4091.31,787,213,0.2248,454,52,66,19,76,0,0,454,0,0,0,0
4092.39,787,213,0.2202,454,52,66,19,76,0,0,454,0,0,0,0
4093.53,788,212,0.2138,454,52,66,19,75,0,0,454,0,0,0,0
4094.54,788,212,0.2265,454,52,66,19,75,0,0,454,0,0,0,0
4095.71,788,212,0.2377,454,51,67,19,75,2,2,454,0,0,0,0
4096.81,789,211,0.2362,454,51,67,19,74,2,2,454,0,2,0,0
4097.95,791,209,0.2171,456,50,66,19,74,0,0,456,0,2,0,0
4099.05,794,206,0.1998,456,50,64,19,73,0,0,456,0,2,0,0
4100.12,794,206,0.2132,456,50,64,19,73,0,0,456,0,2,0,0
4101.25,794,206,0.2092,456,50,64,19,73,0,0,456,0,4,0,0
4102.34,794,206,0.2105,456,50,64,19,73,0,0,456,0,2,0,0
4103.40,794,206,0.2333,456,50,64,19,73,0,0,456,0,2,0,0
4104.55,795,205,0.2253,456,50,64,18,73,0,0,456,0,2,0,2
4105.72,796,204,0.2262,456,49,64,18,73,0,0,456,0,2,0,2
4106.89,796,204,0.2217,456,49,64,18,73,0,0,456,0,0,0,2
4107.93,796,204,0.2210,456,49,64,18,73,0,0,456,0,0,0,2
4108.98,796,204,0.2206,456,49,64,18,73,0,0,456,0,0,0,2
4110.06,796,204,0.2285,456,49,64,18,73,0,2,456,0,0,0,2
4111.14,796,204,0.2288,456,49,64,18,73,0,0,456,0,0,0,2
4112.20,796,204,0.2280,456,49,64,18,73,0,0,456,0,0,0,2
4113.28,797,203,0.2239,456,48,64,18,73,0,0,456,0,0,0,2
4114.35,797,203,0.2197,456,48,64,18,73,0,0,456,0,0,0,2
4115.45,798,202,0.2188,456,48,63,18,73,0,0,456,0,0,0,2
4116.60,799,201,0.2064,456,47,63,18,73,0,0,456,0,0,0,2
4117.70,799,201,0.2105,456,47,63,18,73,0,0,456,0,0,0,0
4118.73,799,201,0.2131,456,47,63,18,73,0,0,456,0,0,0,0
4119.81,800,200,0.2225,456,47,62,18,73,0,0,456,0,0,0,0
4120.93,802,198,0.2218,456,46,62,18,72,0,0,456,0,0,0,0
4122.05,803,197,0.2177,456,46,61,18,72,0,0,456,0,0,0,0
4123.13,803,197,0.2152,456,46,61,18,72,0,0,456,0,0,0,0
4124.17,804,196,0.2069,456,45,61,18,72,0,0,456,0,0,0,0
4125.22,804,196,0.2092,456,45,61,19,71,0,0,456,0,0,2,0
4126.28,805,195,0.2100,456,44,61,19,71,0,0,456,0,0,2,0
4127.36,805,195,0.2111,456,44,61,19,71,0,0,456,0,0,0,0
4128.41,805,195,0.2088,456,44,61,19,71,0,0,456,0,2,2,0
4129.46,805,195,0.2100,456,44,61,19,71,0,0,456,0,2,2,0
4130.50,805,195,0.2065,456,44,61,19,71,0,0,456,0,2,0,0
4131.52,805,195,0.2061,456,44,61,19,71,0,0,456,0,2,0,0
4132.56,805,195,0.2136,458,44,61,19,71,0,0,458,0,2,0,0
4133.60,805,195,0.2124,458,44,61,19,71,0,0,458,0,2,0,0
4134.64,805,195,0.2130,460,44,61,19,71,0,0,460,0,0,0,0
4135.68,805,195,0.2188,460,44,61,19,71,0,0,460,0,0,0,0
4136.78,807,193,0.2166,460,44,61,19,69,0,0,460,0,0,0,0
4137.84,807,193,0.2182,460,44,61,19,69,0,0,460,0,0,0,0
4138.87,808,192,0.2094,460,44,60,19,69,0,0,460,0,0,0,0
4139.96,809,191,0.2076,460,43,60,19,69,0,0,460,0,0,0,0
4140.98,809,191,0.2035,460,43,60,19,69,0,0,460,0,0,0,0
4142.05,809,191,0.2105,460,43,60,19,69,0,0,460,0,0,2,0
4143.10,811,189,0.1864,460,42,59,19,69,0,0,460,0,0,0,0
4144.13,811,189,0.2000,460,42,59,19,69,0,0,460,0,0,0,0
4145.21,811,189,0.2029,460,42,59,19,69,0,0,460,0,0,0,0
4146.21,811,189,0.2120,460,42,59,19,69,0,0,460,0,0,0,0
4147.23,812,188,0.2140,460,42,58,19,69,0,0,460,0,0,0,0
4148.26,812,188,0.2291,460,42,58,19,69,0,0,460,0,0,0,0
4149.27,812,188,0.2271,460,42,58,19,69,0,0,460,0,0,0,0
4150.29,813,187,0.2225,460,42,57,19,69,0,0,460,0,0,0,0
4151.36,813,187,0.2245,460,42,57,19,69,0,0,460,0,0,0,0
4152.36,813,187,0.2287,460,42,57,19,69,0,0,460,0,0,0,0
4153.38,813,187,0.2150,460,42,57,19,69,0,0,460,0,2,0,0
4154.40,813,187,0.2238,460,42,57,19,69,0,0,460,0,2,0,0
4155.46,814,186,0.2318,460,42,56,19,69,0,0,460,0,2,0,0
4156.49,816,184,0.2293,460,42,56,17,69,0,0,460,0,2,0,0
4157.54,816,184,0.2325,460,42,56,17,69,0,0,460,0,2,0,0
4158.58,816,184,0.2299,460,42,56,17,69,0,0,460,0,2,0,0
4159.64,816,184,0.2335,460,42,56,17,69,0,0,460,0,2,0,0
4160.72,816,184,0.2333,462,42,56,17,69,0,0,462,0,2,0,0
4161.73,816,184,0.2339,462,42,56,18,68,0,2,462,0,2,0,0
4162.74,817,183,0.2212,462,41,56,18,68,0,0,462,0,2,0,0
4163.78,817,183,0.2245,462,41,56,18,68,0,0,462,0,2,0,0
4164.79,817,183,0.2254,460,41,56,18,68,0,0,460,0,2,0,0
4165.93,817,183,0.2474,460,41,56,18,68,0,0,460,0,0,0,0
4167.06,817,183,0.2503,460,41,56,18,68,0,0,460,0,0,0,0
4168.19,817,183,0.2576,460,41,56,18,68,0,0,460,0,0,0,0
4169.20,817,183,0.2455,460,41,56,18,68,0,0,460,0,0,0,0
4170.24,818,182,0.2460,460,41,56,17,68,0,0,460,0,0,0,0
4171.38,818,182,0.2504,460,41,56,17,68,0,0,460,0,0,0,0
4172.50,819,181,0.2735,460,41,55,17,68,0,0,460,0,2,0,0
4173.56,819,181,0.2747,460,41,55,17,68,0,0,460,0,2,0,0
4174.56,820,180,0.2728,460,41,55,17,67,0,0,460,0,2,0,0
4175.59,820,180,0.2718,460,41,55,17,67,0,0,460,0,2,0,0
4176.62,820,180,0.2578,460,41,55,17,67,0,0,460,0,2,0,0
4177.74,820,180,0.2678,460,41,55,17,67,0,0,460,0,2,0,0
4178.88,821,179,0.2649,460,41,54,17,67,0,0,460,0,0,0,0
4179.92,822,178,0.2461,460,41,53,17,67,0,0,460,0,0,0,0
4181.00,822,178,0.2632,460,41,53,17,67,0,0,460,0,0,0,0
4182.02,822,178,0.2644,460,41,53,17,67,0,0,460,0,0,0,0
4183.16,822,178,0.2654,460,41,53,17,67,0,0,460,0,0,0,0
4184.28,822,178,0.2701,460,41,53,17,67,0,0,460,0,0,0,0
4185.30,822,178,0.2633,460,41,53,17,67,0,0,460,0,0,0,0
4186.43,823,177,0.2768,460,41,52,17,67,0,0,460,0,0,0,0
4187.45,823,177,0.2783,460,41,52,17,67,0,0,460,0,0,0,0
4188.59,824,176,0.2647,460,40,52,17,67,0,0,460,0,0,0,0
4189.73,824,176,0.2690,460,40,52,17,67,0,0,460,0,0,0,0
4190.86,824,176,0.2717,460,40,52,18,66,0,0,460,0,0,2,0
4191.92,825,175,0.2706,460,40,51,18,66,0,0,460,0,0,2,0
4193.04,825,175,0.2790,460,40,51,19,65,0,2,460,0,0,0,0
4194.04,825,175,0.2773,460,40,51,19,65,0,2,460,0,0,2,0
4195.17,825,175,0.2933,460,40,51,19,65,0,0,460,0,0,0,0
4196.30,826,174,0.2876,460,39,51,19,65,0,0,460,0,0,0,0
4197.32,826,174,0.2948,460,39,51,20,64,0,0,460,0,0,2,0
4198.45,826,174,0.2831,460,39,51,20,64,0,0,460,0,0,2,0
4199.59,826,174,0.3006,460,39,51,20,64,0,0,460,0,2,2,0
4200.72,826,174,0.2896,460,39,51,20,64,0,0,460,0,2,0,0
4202.11,826,174,0.3028,460,39,51,20,64,0,0,460,0,2,0,0
4203.12,826,174,0.2888,460,39,51,20,64,0,0,460,0,2,0,0
4204.30,827,173,0.2828,460,39,51,19,64,0,0,460,0,4,0,0
4205.43,828,172,0.2813,460,39,51,19,63,0,0,460,0,2,0,0
4206.46,828,172,0.2917,460,39,51,19,63,0,0,460,0,2,0,0
4207.57,828,172,0.3010,460,39,51,19,63,0,0,460,0,2,0,0
4208.66,828,172,0.3079,462,39,51,19,63,0,0,462,0,2,0,0
4209.77,828,172,0.3201,462,39,51,19,63,0,0,462,0,0,0,0
4210.88,828,172,0.3405,462,39,51,19,63,0,0,462,0,0,0,0
4211.99,828,172,0.3277,462,39,51,19,63,0,0,462,0,0,0,0
4213.11,829,171,0.3276,462,38,51,20,62,0,0,462,0,0,2,0
4214.16,830,170,0.3166,462,38,51,20,61,0,0,462,0,0,2,0
4215.20,830,170,0.3237,462,38,51,20,61,0,0,462,0,2,0,0
4216.32,831,169,0.3180,462,37,51,20,61,0,0,462,0,2,0,0
4217.34,832,168,0.3303,462,37,50,21,60,0,0,462,0,2,2,0
4218.34,833,167,0.3234,462,37,50,21,59,0,0,462,0,2,0,0
4219.45,833,167,0.3206,462,37,50,22,58,0,0,462,0,2,2,0
4220.57,833,167,0.3543,462,37,50,22,58,0,0,462,0,0,2,0
4221.70,834,166,0.3368,462,37,50,22,57,0,0,462,0,0,0,0
4222.80,835,165,0.3424,462,37,49,22,57,0,0,462,0,0,0,0
4223.82,835,165,0.3464,462,37,49,22,57,0,0,462,0,0,0,0
4224.83,835,165,0.3463,462,37,49,22,57,0,0,462,0,0,0,0
4226.14,837,163,0.3337,462,37,49,20,57,0,0,462,0,0,2,0
4227.14,837,163,0.3552,462,37,49,20,57,0,0,462,0,0,0,0
4228.26,839,161,0.3319,462,37,49,18,57,0,0,462,0,0,0,0
4229.32,839,161,0.3364,462,37,49,18,57,0,0,462,0,0,0,0
4230.44,839,161,0.3255,462,37,49,18,57,0,0,462,0,0,0,0
4231.50,839,161,0.3321,462,37,49,18,57,0,0,462,0,0,0,0
4232.56,839,161,0.3356,462,37,49,18,57,0,0,462,0,0,0,0
4233.61,840,160,0.3351,462,37,48,18,57,0,0,462,0,2,0,0
4234.74,841,159,0.3302,462,37,47,18,57,0,0,462,0,2,0,0
4235.83,841,159,0.3406,462,37,47,18,57,0,0,462,0,4,0,2
4236.93,841,159,0.3663,462,37,47,18,57,0,0,462,0,4,0,2
4237.97,841,159,0.3573,462,37,47,18,57,0,0,462,0,4,0,2
4239.09,842,158,0.3514,462,37,47,18,56,0,0,462,0,2,0,2
4240.16,842,158,0.3690,462,37,47,18,56,0,0,462,0,2,0,2
4241.27,844,156,0.3492,462,35,47,18,56,0,0,462,0,2,0,0
4242.36,844,156,0.3655,462,35,47,18,56,0,0,462,0,2,0,0
4243.44,845,155,0.3522,462,34,47,18,56,0,0,462,0,2,0,0
4244.51,846,154,0.3495,462,34,47,17,56,0,0,462,0,2,0,0
4245.63,847,153,0.3416,462,34,47,17,55,0,0,462,0,2,0,0
4246.65,848,152,0.3458,462,33,47,17,55,0,0,462,0,0,0,0
4247.71,848,152,0.3420,462,33,47,17,55,0,0,462,0,0,0,0
4248.82,848,152,0.3427,462,33,47,18,54,0,0,462,0,0,2,0
4249.88,849,151,0.3298,462,33,47,17,54,0,0,462,0,0,0,0
4250.94,851,149,0.3231,462,33,46,17,53,0,2,462,0,0,0,0
4252.03,851,149,0.3227,462,33,46,17,53,0,0,462,0,0,0,0
4253.07,851,149,0.3322,462,33,46,17,53,0,0,462,0,0,0,0
4254.09,853,147,0.3242,462,33,45,17,52,0,0,462,0,2,0,0
4255.12,853,147,0.3250,462,33,45,17,52,0,0,462,0,2,0,0
4256.19,853,147,0.3201,464,33,45,17,52,0,0,464,0,2,0,0
4257.23,856,144,0.3084,464,33,45,16,50,0,0,464,0,2,0,0
4258.31,856,144,0.3021,464,33,45,16,50,0,0,464,0,2,0,0
4259.37,857,143,0.3100,464,33,44,16,50,0,0,464,0,0,0,0
4260.39,857,143,0.3114,464,33,44,16,50,0,0,464,0,0,0,0
4261.41,857,143,0.3149,464,33,44,16,50,0,0,464,0,0,0,0
4262.42,857,143,0.3271,464,33,44,16,50,0,0,464,0,0,0,0
4263.44,857,143,0.3259,464,33,44,16,50,0,0,464,0,0,0,0
4264.46,857,143,0.3353,464,33,44,16,50,0,0,464,0,0,0,0
4265.56,857,143,0.3342,464,33,44,17,49,0,0,464,0,0,2,0
4266.58,857,143,0.3578,464,33,44,18,48,0,0,464,0,0,4,0
4267.69,857,143,0.3418,464,33,44,19,47,0,0,464,0,0,2,0
4268.75,857,143,0.3477,464,33,44,19,47,0,0,464,0,0,2,0
4269.79,857,143,0.3782,464,33,44,19,47,0,0,464,0,0,0,0
4270.82,857,143,0.3958,464,33,44,19,47,0,0,464,0,0,0,0
4271.83,858,142,0.4106,464,33,43,19,47,0,0,464,0,0,0,0
4272.85,858,142,0.4111,464,33,43,19,47,0,0,464,0,0,0,0
4273.91,858,142,0.4224,464,33,43,19,47,0,0,464,0,0,0,0
4274.96,859,141,0.4464,464,32,43,19,47,0,0,464,0,0,0,0
4276.00,860,140,0.4449,464,32,43,19,46,0,0,464,0,0,0,0
4277.05,860,140,0.4334,464,32,43,19,46,0,0,464,0,0,0,0
4278.10,860,140,0.4468,464,32,43,20,45,0,0,464,0,0,2,0
4279.22,861,139,0.4754,464,32,43,19,45,0,0,464,0,0,0,0
4280.28,862,138,0.4817,464,32,43,18,45,0,0,464,0,0,0,0
4281.32,862,138,0.4739,464,32,43,18,45,0,0,464,0,0,0,0
4282.34,863,137,0.4697,464,32,42,18,45,0,0,464,0,0,2,0
4283.37,863,137,0.4812,464,32,42,18,45,0,0,464,0,0,2,0
4284.41,863,137,0.4766,464,32,42,18,45,0,0,464,0,2,0,0
4285.44,863,137,0.4753,464,32,42,18,45,0,0,464,0,2,0,0
4286.44,863,137,0.4894,464,32,42,18,45,0,0,464,0,2,0,0
4287.47,863,137,0.4765,464,32,42,18,45,0,0,464,0,4,0,0
4288.48,863,137,0.4787,464,32,42,18,45,0,0,464,0,4,0,0
4289.49,864,136,0.4799,464,32,42,18,44,0,0,464,0,2,0,0
4290.60,864,136,0.4894,464,32,42,18,44,0,0,464,0,2,0,0
4291.62,864,136,0.5007,464,32,42,18,44,0,0,464,0,2,0,0
4292.74,864,136,0.5030,464,32,42,18,44,0,0,464,0,0,0,0
4293.86,864,136,0.5034,464,32,42,18,44,0,0,464,0,0,0,0
4294.86,864,136,0.5092,464,32,42,18,44,0,0,464,0,0,0,0
4295.90,864,136,0.5121,464,32,42,18,44,0,0,464,0,0,0,0
4296.94,865,135,0.5108,464,32,42,17,44,0,0,464,0,0,0,0
4298.03,866,134,0.5304,464,32,42,16,44,0,0,464,0,0,0,0
4299.12,866,134,0.5190,464,32,42,17,43,0,0,464,0,0,2,0
4300.15,866,134,0.5297,464,32,42,17,43,0,0,464,0,0,0,0
4301.26,867,133,0.5176,468,32,42,16,43,0,0,468,0,0,0,2
4302.28,870,130,0.4994,468,32,41,15,42,0,0,468,0,0,0,2
4303.30,872,128,0.4822,468,32,41,15,40,0,0,468,0,0,0,2
4304.40,872,128,0.4809,468,32,41,15,40,0,0,468,0,0,0,2
4305.44,873,127,0.4883,468,32,40,15,40,0,0,468,0,0,0,2
4306.55,873,127,0.4855,468,32,40,15,40,0,0,468,0,0,0,0
4307.63,873,127,0.4998,468,32,40,15,40,0,0,468,0,0,0,0
4308.69,874,126,0.5064,468,32,40,14,40,0,0,468,0,0,0,2
4309.81,874,126,0.5087,468,32,40,14,40,0,0,468,0,0,0,2
4310.93,874,126,0.5101,468,32,40,14,40,0,0,468,0,0,0,2
4312.05,876,124,0.5395,468,30,40,15,39,0,0,468,0,0,2,2
4313.13,878,122,0.5176,468,29,40,14,39,0,0,468,0,0,0,2
