Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (9),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign
4620.07,875,125,0.4075,1198,36,35,15,39,0,1198,0,0,2,0,0
4621.09,875,125,0.4171,1198,36,35,15,39,0,1198,0,0,2,2,0
4622.15,875,125,0.4541,1198,36,35,16,38,0,1198,0,0,2,4,0
4623.21,875,125,0.4611,1198,36,35,17,37,0,1198,0,2,0,2,0
4624.25,876,124,0.4510,1198,36,35,17,36,0,1198,0,2,0,0,0
4625.31,878,122,0.4373,1198,36,34,16,36,0,1198,0,0,0,0,0
4626.36,878,122,0.4345,1198,36,34,16,36,0,1198,0,0,0,0,0
4627.39,878,122,0.4385,1198,36,34,16,36,0,1198,0,0,0,0,0
4628.42,879,121,0.4267,1198,36,33,16,36,0,1198,0,0,0,0,0
4629.49,879,121,0.4420,1198,36,33,16,36,0,1198,0,0,0,0,0
4630.55,882,118,0.4186,1198,35,32,15,36,0,1198,0,0,0,0,0
4631.62,882,118,0.4207,1198,35,32,16,35,0,1198,0,0,0,2,0
4632.74,882,118,0.4199,1198,35,32,16,35,0,1198,0,0,0,0,0
4633.82,883,117,0.4315,1198,35,31,16,35,0,1198,0,0,0,0,0
4634.90,883,117,0.4359,1198,35,31,16,35,0,1198,0,0,0,0,0
4635.91,884,116,0.4269,1198,35,30,16,35,0,1198,0,0,0,0,0
4636.93,885,115,0.4438,1198,35,29,16,35,0,1198,0,0,0,0,0
4637.99,886,114,0.4348,1198,35,29,15,35,0,1198,0,0,0,0,0
4639.10,886,114,0.4326,1198,35,29,16,34,0,1198,0,2,0,0,0
4640.22,886,114,0.4222,1198,35,29,16,34,0,1198,0,0,0,0,0
4641.34,886,114,0.4364,1198,35,29,16,34,0,1198,0,0,0,0,0
4642.57,886,114,0.4589,1198,35,29,16,34,0,1198,0,0,0,0,0
4643.58,886,114,0.4571,1198,35,29,16,34,0,1198,0,0,0,0,0
4644.62,887,113,0.4567,1198,35,29,17,32,0,1198,0,2,0,0,0
4645.71,887,113,0.4590,1198,34,30,17,32,2,1198,0,0,0,0,0
4646.73,888,112,0.4511,1198,34,29,17,32,2,1198,0,0,0,0,0
4647.87,890,110,0.4290,1198,33,29,16,32,0,1198,0,0,0,0,0
4648.90,891,109,0.4256,1198,33,29,15,32,0,1198,0,0,0,0,2
4649.97,891,109,0.4223,1198,33,29,15,32,0,1198,0,0,0,0,2
4651.01,891,109,0.4361,1198,33,29,15,32,0,1198,0,0,0,0,2
4652.09,892,108,0.4276,1198,33,29,14,32,0,1198,0,0,0,0,2
4653.11,893,107,0.4355,1198,33,29,13,32,0,1198,0,0,0,0,2
4654.11,894,106,0.4232,1198,32,29,13,32,0,1198,0,0,0,0,2
4655.13,894,106,0.4273,1198,32,29,13,32,0,1198,0,0,0,0,0
4656.25,895,105,0.4176,1198,31,29,13,32,0,1198,0,0,0,2,0
4657.38,895,105,0.4124,1198,31,29,13,32,0,1198,0,0,0,0,0
4658.39,895,105,0.4328,1198,31,29,13,32,0,1198,0,0,0,0,0
4659.49,896,104,0.4409,1198,30,29,13,32,0,1198,0,0,0,2,0
4660.52,896,104,0.4473,1198,30,29,13,32,0,1198,0,0,0,0,0
4661.62,896,104,0.4940,1198,30,29,13,32,0,1198,0,0,0,0,0
4662.71,897,103,0.4868,1198,30,29,12,32,0,1198,0,0,2,0,0
4663.77,898,102,0.4802,1198,30,28,12,32,0,1198,0,0,4,0,0
4664.86,898,102,0.4962,1198,30,28,12,32,0,1198,0,0,4,0,0
4665.96,898,102,0.5430,1198,30,28,12,32,0,1198,0,0,4,0,0
4667.02,898,102,0.5663,1198,30,28,12,32,0,1198,0,0,4,0,0
4668.07,898,102,0.5688,1198,30,28,12,32,0,1198,0,0,2,0,0
4669.08,898,102,0.5729,1198,30,28,12,32,0,1198,0,0,0,0,0
4670.15,898,102,0.5605,1198,30,28,12,32,0,1198,0,0,0,0,0
4671.25,898,102,0.5798,1198,30,28,12,32,0,1198,0,0,0,2,0
4672.35,898,102,0.5805,1198,30,28,12,32,0,1198,0,0,0,0,0
4673.44,898,102,0.5963,1198,30,28,12,32,0,1198,0,0,2,0,0
4674.46,898,102,0.6012,1198,30,28,12,32,0,1198,0,0,2,0,0
4675.50,898,102,0.5950,1198,30,28,12,32,0,1198,0,0,2,0,0
4676.55,899,101,0.5960,1198,30,28,12,31,0,1198,0,0,2,2,0
4677.68,901,99,0.5738,1200,30,27,12,30,0,1200,0,0,2,0,0
4678.73,902,98,0.5657,1200,29,27,12,30,0,1200,0,0,0,0,0
4679.75,903,97,0.5746,1200,29,27,13,28,0,1200,0,0,0,2,0
4680.87,904,96,0.5805,1200,29,26,13,28,0,1200,0,0,0,0,0
4681.91,906,94,0.5602,1200,28,25,13,28,0,1200,0,0,0,0,0
4683.00,907,93,0.5480,1200,27,25,13,28,0,1200,0,0,0,0,0
4684.10,907,93,0.5441,1200,27,25,13,28,0,1200,0,0,0,0,0
4685.15,907,93,0.5514,1200,27,25,13,28,0,1200,0,0,0,0,0
4686.24,907,93,0.5452,1200,27,25,13,28,0,1200,0,0,0,0,0
4687.35,909,91,0.5295,1202,27,25,11,28,0,1202,0,0,0,0,0
4688.40,910,90,0.5348,1202,27,25,11,27,0,1202,0,0,0,0,0
4689.50,910,90,0.5468,1204,27,25,11,27,0,1204,0,0,0,0,0
4690.59,911,89,0.5456,1204,27,25,11,26,0,1204,0,0,0,0,0
4691.62,912,88,0.5458,1204,27,24,11,26,0,1204,0,0,0,0,0
4692.69,912,88,0.5556,1204,27,24,11,26,0,1204,0,0,0,0,0
4693.73,912,88,0.6073,1204,27,24,11,26,0,1204,0,0,0,0,0
4694.78,912,88,0.6153,1204,27,24,11,26,0,1204,0,0,0,0,0
4695.80,912,88,0.6190,1204,27,24,11,26,0,1204,0,0,0,0,0
4696.85,912,88,0.6070,1204,27,24,11,26,0,1204,0,0,0,0,0
4697.89,912,88,0.6222,1204,27,24,11,26,0,1204,0,0,2,0,0
4698.98,912,88,0.6387,1204,27,24,11,26,0,1204,0,0,2,0,0
4699.98,912,88,0.6413,1204,27,24,12,25,0,1204,0,2,2,0,0
4701.00,912,88,0.6834,1204,27,24,12,25,0,1204,0,2,2,0,0
4702.02,913,87,0.6350,1204,26,24,12,25,0,1204,0,0,2,0,0
4703.08,914,86,0.6524,1204,26,24,11,25,0,1204,0,0,0,0,0
4704.11,915,85,0.6390,1204,26,24,10,25,0,1204,0,0,0,0,0
4705.11,915,85,0.6520,1204,26,24,11,24,0,1204,0,0,0,2,0
4706.17,916,84,0.6346,1204,26,23,11,24,0,1204,0,0,0,2,0
4707.20,916,84,0.6353,1204,26,23,11,24,0,1204,0,0,0,0,0
4708.21,916,84,0.6303,1204,26,23,11,24,0,1204,0,0,0,0,0
4709.23,917,83,0.6304,1204,26,23,10,24,0,1204,0,0,0,0,0
4710.25,918,82,0.6377,1208,26,23,9,24,0,1208,0,0,0,0,0
4711.33,919,81,0.6359,1208,26,23,9,23,0,1208,0,0,0,0,0
4712.38,920,80,0.6237,1208,26,23,9,22,0,1208,0,0,0,0,2
4713.43,920,80,0.6287,1208,26,23,10,21,0,1208,0,0,0,2,2
4714.49,920,80,0.6239,1208,26,23,10,21,0,1208,0,0,0,0,2
4715.60,921,79,0.6201,1208,26,22,10,21,0,1208,0,0,0,0,2
4716.70,921,79,0.6332,1208,26,22,10,21,0,1208,0,0,0,0,2
4717.74,921,79,0.6415,1208,26,22,10,21,0,1208,0,0,0,0,0
4718.75,921,79,0.6653,1208,26,22,10,21,0,1208,0,0,0,0,2
4719.77,921,79,0.6835,1208,26,22,10,21,0,1208,0,0,0,0,2
4720.77,921,79,0.7084,1208,26,22,10,21,0,1208,0,0,0,0,2
4721.83,921,79,0.7144,1208,26,22,10,21,0,1208,0,0,0,0,2
4722.94,921,79,0.7163,1208,26,22,10,21,0,1208,0,0,0,0,2
4724.05,922,78,0.7108,1208,26,22,9,21,0,1208,0,0,0,0,0
4725.11,923,77,0.6851,1208,25,22,9,21,0,1208,0,0,0,0,0
4726.11,924,76,0.6943,1208,24,22,9,21,0,1208,0,0,0,0,0
4727.16,924,76,0.7240,1210,24,22,9,21,0,1210,0,0,0,0,0
4728.17,926,74,0.7073,1210,23,22,9,20,0,1210,0,0,0,0,0
4729.20,927,73,0.7057,1212,22,22,9,20,0,1212,0,0,2,0,0
4730.26,928,72,0.6786,1212,22,22,9,19,0,1212,0,0,2,0,0
4731.34,929,71,0.6979,1210,21,22,10,18,0,1210,0,2,2,0,0
4732.35,929,71,0.7230,1210,21,22,10,18,0,1210,0,2,2,2,0
4733.46,929,71,0.7088,1210,21,22,10,18,0,1210,0,0,2,0,0
4734.47,929,71,0.6980,1210,21,22,10,18,0,1210,0,0,0,0,0
4735.54,929,71,0.7181,1210,21,22,10,18,0,1210,0,0,0,0,0
4736.63,930,70,0.7272,1210,21,22,9,18,0,1210,0,0,0,0,0
4737.66,930,70,0.7417,1210,21,22,9,18,0,1210,0,0,0,0,0
4738.76,930,70,0.7311,1210,21,22,9,18,0,1210,0,0,0,0,0
4739.86,931,69,0.7304,1210,20,22,9,18,0,1210,0,0,0,0,0
4740.88,931,69,0.7848,1210,20,22,9,18,0,1210,0,0,0,0,0
4742.00,932,68,0.8237,1210,19,22,9,18,0,1210,0,0,0,0,0
4743.00,932,68,0.8214,1210,19,22,9,18,0,1210,0,0,0,0,0
4744.01,933,67,0.8485,1210,19,22,8,18,0,1210,0,0,0,0,0
4745.11,933,67,0.8946,1210,19,22,8,18,0,1210,0,0,0,0,0
4746.14,933,67,0.9188,1210,19,22,8,18,0,1210,0,0,0,0,0
4747.19,934,66,0.9066,1210,19,21,8,18,0,1210,0,0,0,0,0
4748.28,934,66,0.9226,1210,19,21,8,18,0,1210,0,0,0,0,0
4749.38,934,66,0.9539,1210,19,21,8,18,0,1210,0,0,0,0,0
4750.43,934,66,1.0035,1210,19,21,8,18,0,1210,0,0,0,0,0
4751.43,935,65,1.0315,1210,19,21,7,18,0,1210,0,0,0,0,0
4752.51,935,65,1.0503,1210,19,21,7,18,0,1210,0,0,0,0,0
4753.59,936,64,1.0587,1210,19,20,7,18,0,1210,0,0,0,0,0
4754.60,937,63,1.0652,1210,19,19,7,18,0,1210,0,0,0,0,0
4755.70,938,62,1.0610,1210,18,19,7,18,0,1210,0,0,0,0,0
4756.81,938,62,1.0805,1210,18,19,8,17,0,1210,0,0,0,2,0
4757.86,938,62,1.0695,1210,18,19,8,17,0,1210,0,0,0,0,0
4758.94,938,62,1.0932,1210,18,19,8,17,0,1210,0,0,0,0,0
4760.02,938,62,1.1148,1210,18,19,8,17,0,1210,0,0,2,0,0
4761.09,938,62,1.1061,1210,18,19,8,17,0,1210,0,0,2,0,0
4762.13,938,62,1.1060,1210,18,19,8,17,0,1210,0,0,2,0,0
4763.19,938,62,1.1192,1210,18,19,8,17,0,1210,0,0,2,2,0
4764.26,938,62,1.0985,1210,18,19,8,17,0,1210,0,0,2,2,0
4765.38,938,62,1.1663,1210,18,19,8,17,0,1210,0,0,2,0,0
4766.46,938,62,1.2565,1210,18,19,9,16,0,1210,0,0,0,2,0
4767.55,938,62,1.2605,1210,18,19,9,16,0,1210,0,0,2,0,2
4768.79,940,60,1.2827,1210,17,19,8,16,0,1210,0,0,2,0,2
4769.88,940,60,1.2989,1210,17,19,8,16,0,1210,0,0,2,0,2
4770.95,941,59,1.3820,1210,17,19,8,15,0,1210,0,0,2,0,4
4772.04,941,59,1.3646,1210,17,19,9,14,0,1210,0,0,4,2,4
4773.12,941,59,1.3502,1210,17,19,9,14,0,1210,0,0,2,0,4
4774.22,941,59,1.3518,1210,17,19,10,13,0,1210,0,0,2,4,4
4775.28,942,58,1.3859,1208,17,18,10,13,0,1208,0,0,2,2,4
4776.33,942,58,1.4533,1208,17,18,10,13,0,1208,0,0,2,0,2
4777.42,942,58,1.4623,1208,17,18,10,13,0,1208,0,0,2,0,2
4778.49,943,57,1.4558,1208,17,17,10,13,0,1208,0,0,0,0,2
4779.52,945,55,1.4452,1206,16,17,9,13,0,1206,0,0,0,0,0
4780.61,946,54,1.4610,1204,16,16,10,12,0,1204,0,0,0,2,0
4781.69,946,54,1.4777,1204,16,16,10,12,0,1204,0,0,0,0,0
4782.73,946,54,1.4912,1208,16,16,10,12,0,1208,0,2,0,0,0
4783.78,946,54,1.4768,1208,16,16,10,12,0,1208,0,0,0,0,0
4784.87,947,53,1.4835,1208,16,16,10,11,0,1208,0,0,0,0,0
4785.88,949,51,1.4702,1208,16,15,10,10,0,1208,0,0,0,0,0
4786.95,949,51,1.4711,1208,16,15,10,10,0,1208,0,0,0,0,0
4788.04,949,51,1.4933,1208,16,15,11,9,0,1208,0,0,0,2,0
4789.07,949,51,1.4599,1208,16,15,11,9,0,1208,0,0,0,0,2
4790.10,949,51,1.4780,1208,16,15,11,9,0,1208,0,0,0,0,2
4791.16,950,50,1.4797,1208,16,14,11,9,0,1208,0,0,2,0,2
4792.28,951,49,1.4793,1208,16,14,11,8,0,1208,0,0,2,0,2
4793.34,951,49,1.4516,1208,16,14,12,7,0,1208,0,2,2,0,2
4794.38,951,49,1.4898,1208,16,14,12,7,0,1208,0,2,2,0,2
4795.38,951,49,1.4923,1208,16,14,12,7,0,1208,0,2,2,0,0
4796.40,952,48,1.4598,1208,15,14,13,6,0,1208,0,0,2,2,0
4797.43,952,48,1.4721,1208,15,14,13,6,0,1208,0,0,0,0,0
4798.47,952,48,1.4903,1208,15,14,13,6,0,1208,0,0,0,0,0
4799.54,954,46,1.4627,1208,15,14,11,6,0,1208,0,0,2,2,0
4800.62,955,45,1.4803,1208,15,14,10,6,0,1208,0,0,2,2,0
4801.63,958,42,1.4769,1208,15,13,8,6,0,1208,0,0,2,0,0
4802.66,960,40,1.4531,1208,15,13,7,5,0,1208,0,0,2,0,0
4803.75,961,39,1.4779,1208,15,13,6,5,0,1208,0,0,2,0,0
4804.85,962,38,1.4770,1208,15,12,6,5,0,1208,0,0,0,0,0
4805.89,962,38,1.4831,1210,15,12,6,5,0,1210,0,0,0,0,0
4806.97,962,38,1.4897,1210,15,12,6,5,0,1210,0,0,0,0,0
4808.01,963,37,1.4787,1210,15,12,5,5,0,1210,0,0,0,0,0
4809.11,964,36,1.4769,1210,14,12,5,5,0,1210,0,0,0,0,0
4810.11,965,35,1.4995,1208,14,11,5,5,0,1208,0,0,0,0,0
4811.18,965,35,1.4801,1208,14,11,5,5,0,1208,0,0,2,0,0
4812.22,966,34,1.4752,1208,13,11,5,5,0,1208,0,0,2,0,0
4813.28,966,34,1.4715,1210,13,11,5,5,0,1210,0,0,2,0,0
4814.35,966,34,1.4920,1210,13,11,5,5,0,1210,0,0,2,2,0
4815.41,968,32,1.4816,1210,13,11,4,4,0,1210,0,0,4,0,0
4816.43,968,32,1.4789,1210,13,11,4,4,0,1210,0,0,4,0,0
4817.47,970,30,1.4793,1210,12,10,4,4,0,1210,0,0,2,0,0
4818.52,970,30,1.4783,1210,12,10,4,4,0,1210,0,0,4,0,0
4819.55,971,29,1.4967,1210,11,10,4,4,0,1210,0,0,4,0,0
4820.57,972,28,1.4620,1210,10,10,4,4,0,1210,0,0,4,0,0
4821.58,972,28,1.4634,1210,10,10,4,4,0,1210,0,0,4,0,0
4822.65,972,28,1.4749,1210,10,10,4,4,0,1210,0,0,4,0,0
4823.74,973,27,1.4600,1210,10,10,3,4,0,1210,0,0,4,0,0
4824.78,973,27,1.4873,1210,10,10,3,4,0,1210,0,0,2,0,0
4825.84,974,26,1.4568,1210,9,10,3,4,0,1210,0,0,2,0,0
4826.89,974,26,1.4512,1210,9,10,3,4,0,1210,0,0,2,2,0
4827.98,975,25,1.4473,1210,9,10,2,4,0,1210,0,0,0,0,0
4828.98,975,25,1.4854,1210,9,10,2,4,0,1210,0,0,0,0,0
4830.08,976,24,1.4555,1210,9,9,3,3,0,1210,0,0,0,2,0
4831.09,976,24,1.4625,1210,9,9,3,3,0,1210,0,0,0,2,0
4832.16,976,24,1.4829,1210,9,9,3,3,0,1210,0,0,0,0,0
4833.19,976,24,1.4709,1210,9,9,3,3,0,1210,0,0,0,0,0
4834.23,977,23,1.5039,1210,9,8,3,3,0,1210,0,0,0,0,0
4835.27,977,23,1.4998,1210,9,8,3,3,0,1210,0,0,0,0,0
4836.30,977,23,1.4769,1210,9,8,3,3,0,1210,0,0,0,0,0
4837.37,979,21,1.5016,1210,9,7,3,2,0,1210,0,0,0,0,0
4838.42,979,21,1.4802,1210,9,7,3,2,0,1210,0,0,2,0,0
4839.46,980,20,1.4905,1210,9,6,3,2,0,1210,0,0,2,0,0
4840.55,980,20,1.4969,1210,9,6,3,2,0,1210,0,0,2,0,0
4841.59,980,20,1.4987,1210,9,6,3,2,0,1210,0,0,2,0,0
4842.63,982,18,1.4537,1210,8,6,2,2,0,1210,0,0,2,0,0
4843.66,984,16,1.4601,1210,7,5,2,2,0,1210,0,0,0,0,0
4844.69,984,16,1.4686,1210,7,5,2,2,0,1210,0,0,0,0,0
4845.75,984,16,1.4879,1210,7,5,2,2,0,1210,0,0,0,0,0
4846.76,984,16,1.4774,1210,7,5,2,2,0,1210,0,0,0,0,0
4847.79,984,16,1.4976,1210,7,5,2,2,0,1210,0,0,0,0,0
4848.83,988,12,1.4771,1210,6,3,2,1,0,1210,0,0,0,0,0
4849.91,988,12,1.4797,1210,6,3,2,1,0,1210,0,0,0,0,0
4850.98,988,12,1.4792,1210,6,3,3,0,0,1210,0,0,0,2,0
4851.99,989,11,1.4514,1210,5,3,3,0,0,1210,0,0,0,0,0
4853.00,989,11,1.4933,1210,5,3,3,0,0,1210,0,0,0,0,0
4854.09,990,10,1.4853,1210,5,3,2,0,0,1210,0,0,0,0,0
4855.10,990,10,1.4660,1210,5,3,2,0,0,1210,0,0,0,0,0
